,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
92677,ZlU1Nyet_5peJRuCY5xKjg,"""Drackenbergs Cigar Bar""",,"""605 N Sherman Ave""",Madison,WI,53704,43.1074114,-89.36286690000001,4.0,6,1,bars
92760,SaAIh36XncqFQanBhSQlEA,"""Noodles & Company""",,"""3600 University Ave And Midvale Blvd""",Madison,WI,53705,43.075720000000004,-89.44915999999999,2.5,27,1,restaurants
92811,lXrsrmIcbOstYC2vtip8ZA,"""EVP Coffee""",Tenney - Lapham,"""1250 E Washington Ave""",Madison,WI,53703,43.0873323,-89.36677270000001,4.0,40,1,food
92889,JDP84ug_AB7BWtVWQztkMQ,"""Professional Pest Control""",,"""2614 Damon Rd""",Madison,WI,53713,43.0358736,-89.4071407,2.5,3,1,local services
92890,1k3toqehw9_rOdLjsoZh-Q,"""Licari's Bar and Grill""",,"""1405 Emil St""",Madison,WI,53713,43.0363862,-89.4071386,4.5,15,1,restaurants
92920,OFcJniKj_PaidofPK1AjQw,"""Capital City Transfer""",,"""204 Industrial Dr""",Verona,WI,53593,42.986778,-89.5391,4.0,7,1,home services
93057,_m8iHppLshdQsFZiyVHNuw,"""Kee Cleaners""",,"""124 W Main St""",Waunakee,WI,53597,43.191827525,-89.4561952945,2.5,3,1,laundry services
93085,g9OVqDegsFX91p_VxdM7Tw,"""Zimbrick Nissan""",High Crossing,"""5330 High Crossing Blvd""",Madison,WI,53718,43.140633,-89.288099,4.0,5,1,auto repair
93127,N2yxwWuCzVpjMJPEDr_YyA,"""Plan B""",Williamson - Marquette,"""924 Williamson St""",Madison,WI,53703,43.080175700000005,-89.36926590000002,3.0,69,1,gay bars
93248,V0JFpJQ2hxi_cmBumjnRcA,"""Evolution Body Transformation""",Broadway-Lakepoint,"""1574 W Broadway, Ste 105""",Madison,WI,53713,43.0476653,-89.3418263,3.5,3,1,food
93287,n4-WtDtGOFrkIgxsrymGdg,"""Rewind Decor""",Williamson - Marquette,"""1336 Williamson St""",Madison,WI,53703,43.085118200000004,-89.3620128,5.0,4,1,thrift stores
93290,59pcrdBw61MFfxtLO06VIg,"""Anthology""",Capitol,"""218 State St""",Madison,WI,53703,43.0747775,-89.38876850000001,4.5,34,1,cards & stationery
93305,Nu-HKgSTB74rSKDAelqUlQ,"""Charming Charlie - Madison""",,"""17 West Towne Mall, Ste C16""",Madison,WI,53719,43.0570896,-89.5092997,2.5,3,1,accessories
93338,pKU4bXh_e1V6uB1DCW0SQA,"""Journeys Home Pet Euthanasia LLC""",,"""""",Madison,WI,53705,43.07163320000001,-89.4600369,4.5,12,1,veterinarians
93358,sQKaiEkP5lk5T2hM0xL4lQ,"""Kohl's""",,"""2501 W Broadway""",Monona,WI,53713,43.044637,-89.352289,2.0,7,1,home decor
93424,yyW0IpNquhNUPZYWK8LpUw,"""Great Clips""",,"""6309 McKee Rd, Ste 300""",Fitchburg,WI,53719,43.01488870000001,-89.4810989,3.5,3,1,beauty & spas
93446,BXhXmdzrQADNo_yapDgobQ,"""Copps""",Stone Meadows,"""6655 Mckee Rd""",Madison,WI,53719,43.014563646599996,-89.4977724552,4.0,6,1,food
93460,azJAJh8oivpsU9HzlLS6EA,"""Taco Bell""",,"""421 Commerce Dr""",Madison,WI,53719,43.059957,-89.524364,1.5,29,1,mexican
93473,hd1IwsaZRw09YmnNO4BI6Q,"""Perennial Yoga & Meditation""",,"""5500 E Cheryl Pkwy, Ste 101""",Fitchburg,WI,53711,43.005149268500006,-89.4229602814,4.5,9,1,fitness & instruction
93749,fPnBu-W0-Mcpq2ljfu7OpA,"""Flat Iron""",Greenbush,"""""",Madison,WI,53715,43.059205600000006,-89.4008958,2.0,3,1,na
93750,4na_jJu1cxj4Sv5_ekuXKg,"""Madison Mallards""",,"""2920 N Sherman Ave""",Madison,WI,53704,43.1309408,-89.36625529999999,4.5,36,1,amateur sports teams
93803,_DpnhekFOZDPNBDekWpx4A,"""Buffalo Wild Wings""",,"""240 East Towne Mall""",Madison,WI,53704,43.1261620623,-89.3063609128,2.5,48,1,chicken wings
93876,DTFhUr2XjHCct4sia2QRRw,"""Kayser Ford Lincoln""",,"""2303 W Beltline Hwy""",Madison,WI,53713,43.0340630738,-89.4194365293,4.0,21,1,automotive
93940,1ZkcNwQpIESg8LuAHzye6Q,"""ZuZu Cafe & Market""",Greenbush,"""1336 Drake St""",Madison,WI,53715,43.062774,-89.408866,3.5,58,1,breakfast & brunch
93952,aEsgRpuTtFhmnMbPRj6Qvg,"""Barnes & Noble""",,"""1 E Towne Mall""",Madison,WI,53704,43.127954200000005,-89.3043262,3.5,11,1,shopping
93974,KSSl9KcZrcqbYlr-vT5sjg,"""Morelia's Cafe""",,"""620 Nygaard St""",Stoughton,WI,53589,42.9228759144,-89.24967549739999,3.5,9,1,restaurants
93977,VdDtMdy0QRVNLaiNmKRdNg,"""Cookies by Design""",,"""4860 Larson Beach Rd""",McFarland,WI,53558,43.018291600000005,-89.29898929999999,4.5,6,1,shopping
93989,wQgY7CdljLdCJm6XIk1HuA,"""Cheba Hut""",Capitol,"""453 W Gilman St""",Madison,WI,53703,43.07347,-89.394823,4.0,46,1,food
94130,fYDvua3_4_nW-7u7BYg5uQ,"""Stork Vision 3D-4D Ultrasound - Madison""",,"""6502 Grand Teton Plz, Ste 105""",Madison,WI,53719,43.0596643,-89.49261820000001,3.0,4,1,diagnostic services
94184,FmZl3emoVxmZVvSsU2l0aQ,"""Old Navy Store""",,"""2348 E Springs Dr""",Madison,WI,53704,43.1289272629,-89.2980155131,4.0,5,1,shopping
94230,gGCCLxKWDdglVFdq29oi-Q,"""Radiant Smile Dentistry""",Rolling Meadows,"""4706 Cottage Grove Rd, Ste 400""",Madison,WI,53716,43.084596000000005,-89.300446,5.0,3,1,health & medical
94260,wTRnf52iB-vAjwVZhRlGEQ,"""Eddie's Alehouse & Eatery""",,"""238 E Main St""",Sun Prairie,WI,53590,43.1832594,-89.21135459999999,3.5,45,1,pubs
94278,gyDTYm_NDWXEHBPGnL-oRQ,"""Noodles & Company""",Capitol,"""232 State St""",Madison,WI,53703,43.0749456,-89.3895712,3.0,63,1,comfort food
94318,B_JufkFn3V9k4IPK4OJ8Tg,"""Beth Israel Center""",Vilas,"""1406 Mound St""",Madison,WI,53711,43.0655685,-89.4095175,3.5,3,1,synagogues
94320,wwnuIvnVLgpEZOKzcdfDhw,"""Cranberry Creek Catering & Cafe""",Broadway-Lakepoint,"""1501 Lake Point Dr""",Madison,WI,53713,43.047893,-89.340121,4.5,29,1,cafes
94356,dsvLqlcYaD0QbVGjVKm-lg,"""Alt' N Bach's Town Tap""",,"""2602 Whalen Ln""",Madison,WI,53713,43.03678970000001,-89.4184613,4.0,30,1,dive bars
94421,IPZubyVcN1OPwDJ68uqUHQ,"""Jimmy John's""",Capitol,"""527 State St""",Madison,WI,53703,43.0747472,-89.3947488,3.0,12,1,food
94440,DqxHicf794TU74xNkR0FkA,"""Alan Koa Salon & Spa""",Capitol,"""202 State St, Fl 4""",Madison,WI,53703,43.0748907,-89.38827320000001,4.0,49,1,beauty & spas
94489,JCM-AIZAXkAcgeLdIiOjWA,"""America's Best Contacts & Eyeglasses""",Mayfair Park,"""4237 Lien Rd, Ste E""",Madison,WI,53704,43.1205802,-89.3089688,1.5,5,1,eyewear & opticians
94490,02ZALm7yp3yReRoI9EFGxA,"""Rodeway Inn""",,"""6900 Seybold Rd""",Madison,WI,53719,43.0523419667,-89.50114399190001,2.5,5,1,event planning & services
94562,quwTOuTiqZQYmrlY2eFWrQ,"""Fried & Fabulous""",Capitol,"""""",Madison,WI,53703,43.0744001,-89.3820609,4.5,19,1,desserts
94590,bBYL8rhb5Z0y8y0JIefACw,"""Blow Dry Style Lounge""",,"""5956 Executive Dr, Ste 102""",Madison,WI,53719,43.013583521099996,-89.4567915772,2.5,38,1,shopping
94635,lIQxvFYiRsLsnjav1M09AQ,"""American Family Insurance - D Webster-Scher Agency""",Williamson - Marquette,"""637 E Washington Ave""",Madison,WI,53703,43.079078,-89.3771837,5.0,4,1,insurance
94653,Iw6gFE0xDdtyfnPOqeXq0w,"""Gristle""",Sherman,"""1219 N Sherman Ave""",Madison,WI,53704,43.1131315,-89.36298199999999,5.0,3,1,bartenders
94759,3YpPd1U0o1QZiDUpuFgarw,"""Golden Days Company""",,"""956 W Main St""",Sun Prairie,WI,53590,43.1813126,-89.2287699,4.0,5,1,farmers market
94781,vvGfIqzVqyCu8ODIyQzkFQ,"""Mister Car Wash""",Regent,"""2202 University Ave""",Madison,WI,53705,43.0726093292,-89.4239593966,2.0,23,1,car wash
94820,HKOZdSomD_kOS5zl9Yfd4w,"""Starbucks""",,"""6321 McKee Rd""",Fitchburg,WI,53719,43.0132497,-89.4823405,4.5,3,1,coffee & tea
94950,HjdEgAATE1UgqfxG_0clDQ,"""Day One Pizza""",,"""355 E Linnerud Dr""",Sun Prairie,WI,53590,43.1809106491,-89.2099200232,4.0,15,1,restaurants
94951,imZohCOk7J44metzGKHUkw,"""Atlantis Taverna""",,"""239 E Main St""",Sun Prairie,WI,53590,43.1828511,-89.2115121,4.0,74,1,restaurants
94980,bbL3Ge6fliSKcfxl3ywEsw,"""Gennins Mobil Service""",Sunset Village,"""3505 University Ave""",Madison,WI,53705,43.074875,-89.447039,3.5,4,1,gas stations
95022,KUXPQxVHdOyiGkQF_oRvrw,"""Half Price Books""",,"""4250 E Towne Blvd""",Madison,WI,53704,43.1251524229,-89.3106754835,4.0,19,1,comic books
95041,VRTrhsYKSJo1kGX5RqBlFA,"""Bel Air Cantina""",Capitol,"""111 Martin Luther King Jr Blvd""",Madison,WI,53703,43.0737969,-89.3822541,3.5,76,1,bars
95084,e_3WKT-JRqI_raNpphkQzw,"""QDOBA Mexican Eats""",,"""101 W Broadway Ave""",Monona,WI,53716,43.0483413,-89.3260795,3.5,8,1,food
95096,WN949MBA7EevLdVviF47Aw,"""U.S Postal Service""",,"""733 Struck St""",Madison,WI,53719,43.048532,-89.49465699999999,4.0,10,1,post offices
95162,l-cqWTPX1KZPIjjkB4arvQ,"""Fine Hardwood Toys For Your Children's Children""",,"""608 Tall Pines Way""",Madison,WI,53593,43.0454,-89.551373,5.0,3,1,toy stores
95177,-ULJY_vDCkCw0fBrGfTwdg,"""The Dog Haus Dog Daycare LLC""",,"""410 Atlas Ave""",Madison,WI,53714,43.0908359,-89.3124447,3.0,4,1,pet stores
95328,8hCeRBnUrq-j1RpOwIk_Xw,"""Wisconsin Bedding""",,"""5117 Monona Dr""",Madison,WI,53716,43.063845,-89.326723,4.5,6,1,shopping
95344,99TrGqU8ngQphSkvoe6zgg,"""Arch Apothecary""",Capitol,"""23 S Pinckney St""",Madison,WI,53703,43.074926500000004,-89.3820203,4.5,19,1,blow dry/out services
95543,V_5fR80buVzj-mhVYBGOMg,"""AmericInn Madison West""",,"""516 Grand Canyon Dr""",Madison,WI,53719,43.055283100000004,-89.4981365,4.0,36,1,event planning & services
95598,PIu3yGFK4JVsn4ulE8i53w,"""Prairie Flowers & Gifts""",,"""245 E Main St""",Sun Prairie,WI,53590,43.182765,-89.21119499999999,3.5,5,1,florists
95604,kDf0Qx0qXrDU211Npn5q2g,"""Mad City Windows & Baths""",,"""5020 Voges Rd""",Madison,WI,53718,43.0411277,-89.294606,1.5,17,1,home services
95696,H8mq-5oLkF9jlfyYi3vvOw,"""Maple Tree Supper Club""",,"""6010 US Hwy 51""",McFarland,WI,53558,43.012505,-89.30377800000001,3.5,35,1,supper clubs
95804,Gi48Z9ZPlEUgQU1xo_7Hjw,"""Espresso Royale""",Capitol,"""650 State St""",Madison,WI,53703,43.0749004,-89.3964973,3.5,41,1,coffee & tea
95847,pgDGaiagrPNUSe9sClqT1g,"""Teavana""",,"""West Towne Mall, 641 West Towne Mall, Ste B1""",Madison,WI,53719,43.057446,-89.50603000000001,2.0,7,1,food
95895,Op1FNB61iuAAKf91-NzxFg,"""Eyemart Express""",Norman Acres,"""4208 E Washington Avenue""",Madison,WI,53704,43.125906,-89.31225400000001,4.0,4,1,eyewear & opticians
95911,QlAPX3c0Vm2dU_w3puIAIw,"""Double 10 Mini Hot Pot""",Bay Creek,"""1272 S Park St""",Madison,WI,53715,43.052965147799995,-89.39625341700001,4.5,118,1,asian fusion
95929,EQ_J8SfwiBbh8pVWBbBUOA,"""Mcgovern and Sons""",,"""5914 Odana Rd""",Madison,WI,53719,43.0528976,-89.4838364,3.5,6,1,home services
95938,tcliwySCdykoS_3r7puxDQ,"""Little Big Load Laundromat""",,"""2815 Todd Dr""",Madison,WI,53713,43.0341501,-89.42237320000001,3.5,7,1,dry cleaning & laundry
95983,R6cznooObGDV-_DU-uZViQ,"""Mercado Marimar""",Burr Oaks,"""2102 S Park St""",Madison,WI,53713,43.04311,-89.39442,4.5,24,1,food
95993,wMfb5hB2oHYqUWAtdmjF2w,"""Nelson David Paul Optmtrst""",,"""427 W Cottage Grove Rd""",Cottage Grove,WI,53527,43.0880228,-89.2113608,5.0,4,1,optometrists
96014,QBDwbEEc9uEnn7dzVZu60Q,"""Mad Seafood Boiler""",Capitol,"""201 W Gorham St""",Madison,WI,53703,43.075138,-89.39081,3.5,39,1,poke
96015,f_dgbsb9t7xrun9dpamlFw,"""Insomnia Cookies""",Capitol,"""462 State St""",Madison,WI,53703,43.0749862362,-89.39295507969999,3.5,37,1,bakeries
96058,OgwN65jZebPRIPSmNpRP7A,"""Taigu""",,"""7610 Elmwood Ave""",Middleton,WI,53562,43.0959304,-89.51300429999999,4.0,90,1,seafood
96140,8PpofuksIjEB60A58Y_m5g,"""Verno's Custom Tattoos""",Mayfair Park,"""3769 E Washington Ave""",Madison,WI,53704,43.11798710000001,-89.3214925,3.5,5,1,tattoo
96152,WJ-HHlzkSTqlB6zwlP8x7A,"""Zimbrick Acura""",,"""7525 Century Ave""",Middleton,WI,53562,43.1109204,-89.51177390000001,3.5,7,1,automotive
96224,TDV7GhJG-Ve6rs2vbjqwLQ,"""Staybridge Suites Madison - Fitchburg""",,"""2916 Hardrock Rd""",Fitchburg,WI,53719,43.0126536742,-89.47837203739999,5.0,3,1,event planning & services
96279,4UnY1S9nEYUr7A9CeGhGiw,"""Ganser Company""",,"""1906 W Beltline Hwy""",Madison,WI,53713,43.035483641400006,-89.4133672537,2.5,7,1,windows installation
96379,qvqscRWwUmcgDeGimNutQQ,"""Luke's Cafe""",,"""6115 US Hwy 51""",McFarland,WI,53558,43.011334399999996,-89.30312959999999,3.5,22,1,restaurants
96477,jaHKCpllY6Vb_kgQ4DYFkw,"""Sencha Tea Bar""",Capitol,"""430 State St""",Madison,WI,53703,43.0748338,-89.3922743,4.0,37,1,tea rooms
96485,FzWPma3eYLFPger8npNvdw,"""Spring Harbor Animal Hospital""",,"""5129 University Avenue""",Madison,WI,53705,43.077107,-89.47022700000001,4.5,19,1,pets
96507,xWoR1dWYY3xu9BqBfpXJ9g,"""Prairie Diner""",,"""1034 Windsor St""",Sun Prairie,WI,53590,43.1881239,-89.2308137,4.0,35,1,diners
96508,xRvPtzqVQdFHsigE3OeX8g,"""Yuan Foot & Body Spa""",,"""6716A Odana Rd""",Madison,WI,53719,43.0566289,-89.49812879999999,5.0,7,1,reflexology
96516,-8lx51-dbVuf0gXWSUqvdA,"""Community Pharmacy""",Capitol,"""341 State St, Ste G""",Madison,WI,53703,43.0745652,-89.39155699999999,4.5,34,1,health markets
96539,ztV1Seo1eCp9_ZBcFUvTLw,"""Feldco Windows, Siding & Doors""",,"""3037 S Stoughton Rd""",Madison,WI,53716,43.0485049,-89.3077026,4.0,4,1,garage door services
96622,H6Gb3P21h4e_stdjFQO9oQ,"""Rocky Rococo Pan Style Pizza""",,"""1618 W Beltline Hwy""",Madison,WI,53713,43.035492,-89.4099449,2.5,19,1,italian
96644,c2a7-byrwnuRUW757cyjgA,"""Maduro""",Capitol,"""117 E Main St""",Madison,WI,53703,43.0749531,-89.38117240000001,4.5,45,1,bars
96690,d5tKHyehBsQPi3S334Mk1g,"""Princeton Club Xpress McFarland""",,"""5720 US Hwy 51""",McFarland,WI,53558,43.0169542,-89.30120790000001,5.0,4,1,active life
96692,jgh9iT5k7JxkeK9gu4VJAw,"""Koi Sushi""",Capitol,"""502 State St""",Madison,WI,53703,43.074978154300005,-89.3934160843,3.0,27,1,japanese
96756,B0yVWGLp6_TGDJUlFN1j-Q,"""Russ Darrow Kia of Madison""",,"""6625 Odana Rd""",Madison,WI,53719,43.0549544,-89.4937345,2.0,13,1,auto loan providers
96760,s913-wTSa-3repnsi2Yn_w,"""Ivory Room Piano Bar""",Capitol,"""116 W Mifflin St""",Madison,WI,53703,43.0744442,-89.38722109999999,3.5,66,1,venues & event spaces
96828,nUzemxF44UAoZEpDqq1TMw,"""Monona KinderCare""",,"""6109 Monona Dr""",Monona,WI,53716,43.051483000000005,-89.325681,2.5,3,1,preschools
96856,hfbBsVEF53zvKcQOuL5VGg,"""West Branch YMCA""",,"""5515 Medical Cir""",Madison,WI,53719,43.047915,-89.474327,1.5,5,1,local services
96861,sD0KNX7iHOjAUyuIs9IuRg,"""A Room of One's Own""",Capitol,"""315 W Gorham St""",Madison,WI,53703,43.074365,-89.39175999999999,4.5,14,1,shopping
96909,7yQC1M7oGhJyrVSn2kECXw,"""The Home Depot""",,"""4550 Verona Rd""",Madison,WI,53711,43.0363523949,-89.45731401440001,2.5,39,1,hardware stores
96912,HnhlGIi4qUOt3apovg-zdQ,"""Topper's Pizza""",,"""6291 Mckee Rd""",Fitchburg,WI,53719,43.015429,-89.48019599999999,2.5,15,1,pizza
96950,6iZhmEXeGf4Hc9PF1a9pTQ,"""Jimmy John's""",,"""2376 Jackson St""",Stoughton,WI,53589,42.921512899999996,-89.2498425,3.0,4,1,restaurants
96965,mvLTcQkwxlLegAUTghYSIg,"""Rockweiler Insulation""",,"""211 Legion St""",Verona,WI,53593,42.9862276631,-89.5404844284,5.0,3,1,contractors
96984,Ug19CwLRaghBmq6sjBUORw,"""South Madison Branch""",Burr Oaks,"""2222 S Park St""",Madison,WI,53713,43.041466,-89.394482,3.5,5,1,public services & government
97011,X0siHN0KchBjGKn9QsEAFg,"""Vintage Spirits & Grill""",Capitol,"""529 University Ave""",Madison,WI,53703,43.07293610000001,-89.39544559999999,4.0,46,1,breakfast & brunch
97020,RFSXghc8KkuAGP6sepI9uw,"""Tranquility Nail Spa""",,"""215 S Main St""",Verona,WI,53593,42.988605,-89.533135,2.5,3,1,beauty & spas
97049,ix-CkoFcqTX7hi62ZqGXJQ,"""Angelo's""",,"""4706 Farwell St""",McFarland,WI,53558,43.013609,-89.301829,4.5,26,1,restaurants
97148,7oA9uEO_MBlUCfGBHoMCdQ,"""Kwik Trip""",,"""1231 E Main St""",Stoughton,WI,53589,42.918092200000004,-89.205803,4.5,3,1,convenience stores
97196,8ZCfltGht9tWZX7jtxAg2g,"""Elevation Salon & Spa""",Capitol,"""15 N Butler St, Fl 3""",Madison,WI,53703,43.0771217,-89.3815042,4.5,62,1,hair stylists
97253,nkoie_y3fbaQGjZqFGqsrg,"""Complete Auto Glass""",,"""650 S Nine Mound Rd""",Verona,WI,53593,42.986419913999995,-89.5479280483,5.0,16,1,automotive
97311,6rs7dhOZZTKPx5_y7-ggyw,"""Avis Rent A Car""",,"""2320 Darwin Rd""",Madison,WI,53704,43.12963,-89.3519436,1.5,5,1,car rental
97331,6zLvKVIcFCSEoSU3XhBHQw,"""Jiffy Lube""",,"""6519 University Ave""",Middleton,WI,53562,43.0947544,-89.49337009999999,3.5,10,1,oil change stations
97357,3LpBQxRKVxJIxdQd3PV_Hw,"""Good Day Coffee Shop""",Capitol,"""101 S Webster St""",Madison,WI,53703,43.07522410000001,-89.3803444,4.0,3,1,food
97387,fpwMWuKAR8joNW1B4N3e5w,"""Forage Kitchen""",Capitol,"""665 State St""",Madison,WI,53703,43.074878000000005,-89.3970772,4.0,60,1,salad
97388,NIsTIE7u5GSEFSDRM1jVyQ,"""Omulu Capoeira Group""",Capitol,"""341 State St""",Madison,WI,53703,43.074585837,-89.3911439484,5.0,3,1,martial arts
97397,QvyAKglIE4e_pkyo8yAWsw,"""MasterCuts""",,"""301 East Towne Mall, East Towne Mall""",Madison,WI,53704,43.125628000000006,-89.304337,3.0,6,1,beauty & spas
97398,VEtQQ7GTxSR53rbKAsSHnA,"""Messages From the Invisible Universe""",Capitol,"""260 Gilman St""",Madison,WI,53703,43.0750315,-89.3932033,4.5,3,1,supernatural readings
97441,cX2Pux_AC7fxkcY5Cd1eBw,"""Fabulous Nails & Spa""",,"""66 W Towne Mall""",Madison,WI,53719,43.057224,-89.50546899999999,3.0,10,1,nail salons
97444,ki2PO5b4p3eO4-IZzTFcFQ,"""Village Smile Care""",,"""1730 Bus Hwy 18-151 E""",Mount Horeb,WI,53572,43.008608,-89.7384562,5.0,3,1,general dentistry
97449,tdtV2DH3JMmHu9_Cvv17wA,"""St Vincent De Paul""",,"""1110 W Main St""",Sun Prairie,WI,53590,43.181337,-89.231184,3.5,7,1,shopping
97488,xMgnhWL_McsnRXmbsRIJTA,"""Sue's Hallmark Shop""",,"""3000 Cahill Main, Ste 116""",Fitchburg,WI,53711,43.0185917,-89.4225261,3.0,4,1,shopping
97535,lJDnML8EVAc_muLXhN32Yw,"""The Curve""",,"""653 S Park St""",Madison,WI,53715,43.0600205,-89.400397,4.0,58,1,breakfast & brunch
97541,oNGf-PejU1n6_JyArsnpTQ,"""Surf & Surfside Apartments""",Capitol,"""630 N Frances St""",Madison,WI,53703,43.076957,-89.396029,4.0,4,1,apartments
97558,DIUK7_PjGCOMcpS2fBiALg,"""Avenue Club and the Bubble Up Bar""",Tenney - Lapham,"""1128 E Washington Ave""",Madison,WI,53703,43.085589,-89.36945290000001,3.5,146,1,cocktail bars
97592,LpCoFuKJt6Dl-tuy3iZTOw,"""Hill Electric""",,"""1513 Emil St""",Madison,WI,53713,43.0358687,-89.40835809999999,5.0,3,1,shopping
97629,9L1hFD_q76sAyCLMAUcGMg,"""Gates Collision Centers - Madison East""",High Crossing,"""5317 Wayne Ter""",Madison,WI,53718,43.1387841,-89.2915306,3.0,6,1,mobile dent repair
97660,RxacBKbziwvC5afDcZS5zg,"""The University Club""",Capitol,"""803 State St""",Madison,WI,53703,43.0746989519,-89.3992268386,4.0,9,1,event planning & services
97665,xnY3_Tg5PjE_8n_bhwZu1Q,"""Original Pancake House""",,"""516 River Pl""",Monona,WI,53716,43.045241100000005,-89.32613409999999,3.5,39,1,breakfast & brunch
97773,WTRbYHdzAZzKCGLqiYlImw,"""The UPS Store-MADISON""",,"""6666 Odana Rd""",Madison,WI,53719,43.0568335,-89.49487590000001,3.0,13,1,notaries
97787,KB25wVbL7Lk22tN72DR0ww,"""Sarku Japan""",,"""89 E Towne Mall""",Madison,WI,53704,43.1253340609,-89.3061640031,4.5,9,1,japanese
97799,TmIhOYzitwaeGJM4hVWozw,"""Scott Kiel Electric""",Tenney - Lapham,"""435 N Ingersoll St""",Madison,WI,53703,43.0885747,-89.37440040000001,5.0,3,1,electricians
97861,K2_nGFQkAFoyUPy-pUCl-g,"""Peak Performance Massage""",,"""6502 Grand Teton Plz, Ste 101""",Madison,WI,53719,43.059595,-89.492491,5.0,5,1,health & medical
97878,ToNd6fEn_SvcQc1Fulsidg,"""Milio's Sandwiches""",,"""4292 E Towne Blvd""",Madison,WI,53704,43.1258907,-89.3103284,2.5,6,1,sandwiches
97888,Dcp9djUhDx4ERv8CgZnpDg,"""HotelRED""",Vilas,"""1501 Monroe St""",Madison,WI,53711,43.067591,-89.412529,4.0,79,1,hotels
97912,f1IN-zqrGabgD-Mclk5Osg,"""The Regent Apartments""",South Campus,"""1402 Regent St""",Madison,WI,53711,43.0680256,-89.40989549999999,3.5,4,1,apartments
97962,ixUUuzy879Tfn4Cu7kH_0w,"""Indus Beads""",Capitol,"""408 East Washington Ave""",Madison,WI,53703,43.077729999999995,-89.380461,3.0,5,1,shopping
97963,mVEhPYq7h07vSkeL7x7Miw,"""Iron Gate""",,"""2525 Ironwood Dr""",Sun Prairie,WI,53590,43.18491229999999,-89.26192409999999,4.5,4,1,property management
97969,97kSVkGL0S4U3yoeOtefUw,"""Promises Floral and Gift Studio""",Wexford,"""741 N High Point Rd""",Madison,WI,53717,43.0760058,-89.518684,5.0,5,1,flowers & gifts
98020,EHPfG86OpR4i1q0AdQ6wTg,"""JOANN Fabrics and Crafts""",,"""6741 Odana Rd""",Madison,WI,53719,43.054907,-89.4993578,2.0,29,1,art supplies
98026,cUy8ww2wcqW-1RJLNSvBkA,"""Babes Grill & Bar""",,"""5614 Schroeder Rd""",Madison,WI,53711,43.0469205,-89.4770529,3.5,77,1,seafood
98027,Zzvjuyxr1iudPN_heAAygw,"""Quivey's Grove""",,"""6261 Nesbitt Rd""",Fitchburg,WI,53719,43.00922,-89.4792573,3.5,131,1,restaurants
98042,cIliV86Vn80AZ5555LLn0w,"""Texture Salon & Spa of Madison""",,"""2501 W Beltline Hwy, Ste 109""",Madison,WI,53713,43.034298,-89.42169799999999,4.0,23,1,day spas
98077,E3U4Hfd5MK0ikTIklRIg9g,"""Geology Museum""",South Campus,"""1215 W Dayton St""",Madison,WI,53706,43.0710301,-89.4064136,4.0,8,1,arts & entertainment
98180,JP31cNY-5Q1zrjNpczophw,"""Broadway Tire & Auto""",,"""409 Okeeffe Ave""",Sun Prairie,WI,53590,43.174894099999996,-89.244764,1.0,3,1,auto repair
98215,GVSc1akbPBLtpYHSAuI_eQ,"""Sweet Tea at the Fountain""",Capitol,"""122 State St""",Madison,WI,53703,43.0748282717,-89.38740290700001,4.5,9,1,event planning & services
98223,IsUj-8rj3EdUt-Qg5bfcdw,"""Mr. Steam Carpet & Upholstery Cleaning""",,"""""",Madison,WI,53704,43.143814299999995,-89.3511495,4.5,5,1,local services
98245,RQjkkVjEEt5Xc2SC4zqL0Q,"""Men's Wearhouse""",Oakbridge Community,"""7874 Mineral Point Rd""",Madison,WI,53717,43.061215096000005,-89.51939910649999,3.0,18,1,mens clothing
98289,t1vuFE50ecgJvAM1P1ytuA,"""Studio Indigo""",Midvale Heights Community,"""4914 Groton Ln""",Madison,WI,53711,43.059646,-89.462125,5.0,3,1,event planning & services
98327,ZjvEgk0VrOsiV21ceex_Yw,"""Athens Grill""",,"""5430 Willow Rd""",Waunakee,WI,53597,43.1511446,-89.4136754,4.0,31,1,burgers
98396,CYNvJTxbuF-_LcdCbZZQWQ,"""Office Depot""",Norman Acres,"""4016 E Washington Ave""",Madison,WI,53704,43.124590000000005,-89.314722,3.0,8,1,computers
98484,4ovtrDTXvLK5dDdD09Ecug,"""Speckled Hen Inn""",,"""5525 Portage Rd""",Madison,WI,53704,43.1488574,-89.306481,5.0,31,1,hotels & travel
98488,70xPPH9jN7TI9etfueFetA,"""Twist Bar & Grill""",,"""6617 Odana Rd""",Madison,WI,53719,43.0555199905,-89.4958404233,3.5,25,1,american (new)
98492,bA6bNKhkGG3NGp3KLcZt9A,"""Natural Balance Chiropractic""",Regent,"""2639 University Ave, Ste 200""",Madison,WI,53705,43.0732766,-89.4333332,5.0,3,1,health & medical
98515,L772e6l2Yd0DJEyCBxBNng,"""State Street Brats""",Capitol,"""603 State St""",Madison,WI,53703,43.074776,-89.395948,3.0,182,1,nightlife
98521,4Jm2ZPMdvoyJMMPLZpq50w,"""Antiques Mall Of Madison""",Rolling Meadows,"""4748 Cottage Grove Rd""",Madison,WI,53716,43.085386299999996,-89.299839,4.0,16,1,antiques
98531,_KwrrJblC2K2bKWgpXrZxg,"""Whole Pet Veterinary Clinic""",,"""529 S Park St""",Madison,WI,53715,43.0612744,-89.4003632,4.5,27,1,pets
