,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
82507,FzVANX7N-FQbUZNfKhFJSg,"""Wingard Salon""",,"""805 S Neil St""",Champaign,IL,61820,40.1064755,-88.2436474,4.0,8,1,beauty & spas
82508,CfrSI9vNEXdoCOW2ghZqEA,"""Illinois Terminal""",,"""45 E University Ave""",Champaign,IL,61820,39.816062,-89.183904,3.5,3,1,recreation centers
82622,mZJdFjxvVddqPN5RZdKSHg,"""Jurassic Grill""",,"""404 E Green St""",Champaign,IL,61820,40.1104696,-88.23311770000001,3.5,35,1,food
82642,eWg_XPt--3IWyMCZ_1dFlw,"""Drury Inn & Suites Champaign""",,"""905 W Anthony Dr""",Champaign,IL,61821,40.1366661,-88.2586373,4.5,22,1,hotels & travel
82727,VHskIuH12SlaguUA83XmYA,"""Burger King""",,"""1708 Philo Rd""",Urbana,IL,61802,40.0974422,-88.190285,2.0,7,1,fast food
82845,mlm2_qc912RAssglxB8h7Q,"""Bankier Apartments""",,"""406 E Green St""",Champaign,IL,61820,40.110448600000005,-88.2329057,3.0,17,1,real estate
82971,poYE-EQTahUtKed1ElgdjA,"""Steam Industries Vape Lounge""",,"""307 S Neil St""",Champaign,IL,61820,40.113424,-88.2439787,4.5,10,1,vape shops
83006,pyWDYqN7_jDtySNDZlaahg,"""Reed M J Jewelers""",,"""1735 W Kirby Ave""",Champaign,IL,61821,40.0972368,-88.27527690000001,2.0,4,1,watches
83070,bp0QU1Z0NXhBzuOhjBt--w,"""First Column Student Living""",,"""512 East Green St""",Champaign,IL,61820,40.1105623,-88.2314528,5.0,3,1,apartments
83112,vsoEZauF4lrADIqCYXySFQ,"""Chopstix""",,"""202 E Green St, Ste 1""",Champaign,IL,61820,40.1105234,-88.2366661,3.0,60,1,chinese
83260,9XMOJYI0jh6cycrZK9Js4g,"""Campus Burger""",,"""2000 N Neil St""",Champaign,IL,61820,40.142331799999994,-88.2429304,2.5,6,1,restaurants
83267,bqiBdnyfYxTc4r8hY28q1g,"""Mi Veracruz""",,"""208 N Parke St""",Tuscola,IL,61953,39.7998908,-88.28949320000001,4.0,32,1,mexican
83534,i79atl7G7XpdfAX3ys1DMA,"""Klatt Properties""",,"""201 West Green St""",Urbana,IL,61801,40.110450799999995,-88.2091139,1.0,3,1,property management
83646,AESi_BEyDfCzqoNhZe2Zsw,"""Homer Soda Company""",,"""118 S Main St""",Homer,IL,61849,40.0355374464,-87.9580640753,5.0,5,1,food
83786,whaFdQjOYoc5pyOG5o7HUg,"""Beck's License & Title Service""",,"""1506 S Neil St""",Champaign,IL,61820,40.0987859,-88.24415959999999,3.0,6,1,local services
83787,th4pZ5LkoIIkb1Vmu_m2DA,"""Meatheads""",,"""1305 S Neil St""",Champaign,IL,61820,40.101521999999996,-88.24448000000001,4.0,144,1,burgers
83831,WuYh4S2Pjuk37o_ih5Qhhw,"""Greg's Truck & Auto Repair""",,"""2616 N Mattis Ave""",Champaign,IL,61822,40.14523320000001,-88.2765605,5.0,6,1,auto repair
83874,WO97KVFck0KtbNOOZINj7Q,"""Master Nails""",,"""1807 W Bradley Ave""",Champaign,IL,61821,40.1273493704,-88.2787097294,3.0,5,1,beauty & spas
83949,Sm6WZBBZWB1loPQCEJFRLQ,"""AT&T U-verse""",,"""""",Champaign,IL,61820,39.9904690662,-88.2961820406,1.0,3,1,home services
84470,OG_kPDu82CDZwLgSXiK5uA,"""Market U""",,"""9 E University Ave, Unit 3""",Champaign,IL,61820,40.11609970000001,-88.2430593,5.0,6,1,event planning & services
84471,f7weeBcs4D93MwBZJ2RhXA,"""Wild Side Smoke Shop""",,"""30 E Green St, Ste 2""",Champaign,IL,61820,40.110589000000004,-88.241178,4.0,9,1,shopping
84542,VSkNNLEGTwVCjXTqQ4rCrg,"""Freddy's Frozen Custard & Steakburgers""",,"""420 W Towncenter Blvd""",Champaign,IL,61822,40.1418304,-88.24995990000001,3.0,12,1,food
84543,kVLEZfg_jAyIRI2TR08BcQ,"""Pace Pro Carpet Cleaners and Restoration""",,"""306 Tiffany Ct, Unit C""",Champaign,IL,61822,40.1157126,-88.3175418,5.0,9,1,home & garden
84985,DDm_333l9fHzlv7yfuF5dQ,"""Arby's""",,"""2310 S Neil St""",Champaign,IL,61820,40.0846950551,-88.24629134870001,2.0,4,1,american (new)
85052,cDpUshHyJHDEc19TSTulJw,"""Urbana Acupuncture""",,"""155-A Lincoln Square Mall""",Urbana,IL,61801,40.1108024867,-88.2064390182,5.0,8,1,naturopathic/holistic
85187,4ZqqDdFN7ddniATD_pxUXA,"""Bouffant Salon""",,"""2860 S Philo Rd, Ste L""",Urbana,IL,61802,40.081994,-88.188919,5.0,4,1,hair salons
85212,wCB9mquz6W0ZuO5pPZXeDg,"""Lao Sze Chuan Champaign""",,"""608 E University Ave, Ste 105""",Champaign,IL,61820,40.116659000000006,-88.229487,3.5,19,1,szechuan
85213,_n5wggIEfBzCUepjgvHXAQ,"""Sushi Ichiban""",,"""619 S Wright St""",Champaign,IL,61820,40.1108158,-88.22914909999999,3.0,51,1,japanese
85369,vVdY2qDO7dkUrU8LXYZ1uA,"""Green Jade""",,"""1109 W Windsor""",Champaign,IL,61821,40.0833851146,-88.2643835833,4.0,30,1,restaurants
85458,W9Gt3UGP4p1iERzohANcJw,"""CVS Pharmacy""",,"""1111 N Dunlap St""",Savoy,IL,61874,40.068829,-88.24974,4.0,6,1,drugstores
85525,GSe0S6LTB01O5z-6V6T87g,"""H2O Salon""",,"""109 N Broadway""",Urbana,IL,61801,40.113195000000005,-88.207789,4.0,63,1,hair salons
85946,5lXhJe7gob74m93eyjyp3A,"""Illini Union Hotel""",,"""1401 W Green St""",Urbana,IL,61801,40.109243,-88.227253,3.0,12,1,hotels
86030,d31uae0VHRiaWTD6w2D03w,"""Denny's""",,"""1104 Tuscola Blvd""",Tuscola,IL,61953,39.7911004383,-88.26856166120001,2.0,23,1,american (traditional)
86050,aELkI0mfF1EbQo_m44vEKg,"""O'Charley's Restaurant & Bar""",,"""730 W Town Center Blvd""",Champaign,IL,61822,40.143257,-88.256006,3.0,44,1,restaurants
86065,Z7jJ0ycV8LgXZ3HEcIhR0A,"""Monticello True Value Hardware""",,"""215 S Charter St""",Monticello,IL,61856,40.0243482,-88.5725401,4.5,3,1,home & garden
86362,O1Sp0pDa8wmMfOC-FUGZFQ,"""Dairy Queen""",,"""3602 N Mattis Ave""",Champaign,IL,61822,40.1585488,-88.2762061,2.0,8,1,ice cream & frozen yogurt
86434,a39B-BfbCipNkNH7vwCfug,"""Mid-Summer Lounge""",,"""623 E Green St""",Champaign,IL,61820,40.1102797,-88.22980140000001,4.0,38,1,chinese
86568,w5YH9J_ReVTKXobqs7yYZg,"""Subway""",,"""1319 N Dunlap Ave""",Savoy,IL,61874,40.0703348,-88.249746,1.5,5,1,sandwiches
86593,X57f6FWZiwI1wOidPPhOrQ,"""Dos Reales""",,"""1407 N Prospect Ave""",Champaign,IL,61820,40.1298862,-88.2584824,4.0,179,1,restaurants
86646,ddFV9sQgvHNnwd9qyn6aoA,"""Karen Luster Electrolysis""",,"""24 E Springfield Ave""",Champaign,IL,61820,40.112609,-88.24241590000001,2.0,4,1,beauty & spas
86768,zPo1VeP0VzXPujJYUU_oFQ,"""Monarch Brewing""",,"""212 South Independence St""",Monticello,IL,61856,40.0242609,-88.5711292,4.0,18,1,breweries
86783,yL0PKzDCONu3jHpJG4tQSQ,"""Ward & Associates Realtors""",,"""8 E Main St""",Champaign,IL,61820,40.117819,-88.243169,4.0,5,1,real estate agents
86784,rM1soPduv--f7ILhEdb8GQ,"""Walgreens""",,"""407 E Green St""",Champaign,IL,61820,40.1099849,-88.23272759999999,2.5,5,1,beauty & spas
86802,rfoAlKhD8GW36mhuE5-68w,"""Angel Hair & Nail""",,"""706 W Marketview Dr, Unit A""",Champaign,IL,61820,40.137875799999996,-88.2553746,4.0,13,1,waxing
86893,wDgPYWuBzBTZkeV6FgyEeg,"""C-U Pet Sitting Service""",,"""707 W Clark St""",Champaign,IL,61820,40.115068900000004,-88.2550943,5.0,4,1,pets
87012,TqDhk2CKEKU7r-dD2gp_eA,"""Next Chapter Properties""",,"""217 South Neil St, Ste B""",Champaign,IL,61820,40.1149571043,-88.24371705760001,2.0,9,1,real estate
87031,ATEOnDYQCYSwCCH6hxenlQ,"""County Market""",,"""2901 W Kirby Ave""",Champaign,IL,61821,40.097963899999996,-88.3266878,4.0,18,1,shopping
87136,-B1en4UZJzJEBiFjp1OJSQ,"""Wedding Cakes by Rosie""",,"""2128 County Road 900 E""",Champaign,IL,61822,40.190166999999995,-88.29552530000001,5.0,3,1,food
87198,bsrqpg0zJZG4NMhA0W28LQ,"""Espresso Royale""",,"""2401 Village Green Pl""",Champaign,IL,61822,40.083399,-88.29660600000001,4.5,15,1,food
87370,Fd8ip3t0BN9fTkr5IeLo0A,"""Great Clips""",,"""803 S Lincoln Ave""",Urbana,IL,61801,40.105651200000004,-88.2194136,1.5,6,1,beauty & spas
87738,qdOHQff0l0OxLu8NdQ5wVw,"""Feldkamp's 24Hr Towing""",,"""905 Ward St""",Urbana,IL,61802,40.121100299999995,-88.1933534,4.0,8,1,towing
87836,kKCwp86xU9XKRnAALQDhrw,"""The Red Herring Vegetarian Restaurant""",,"""1209 W Oregon St""",Urbana,IL,61801,40.106704,-88.225188,4.5,60,1,vegan
87859,4cPM1Hcj3UiN3fxyOsiR9w,"""Li'l Porgy's Bar-B-Que""",,"""1917 W Springfield Ave""",Champaign,IL,61821,40.112421000000005,-88.280002,4.0,84,1,caterers
88024,cMa7IWJmLpLaadC12EUq6A,"""Skins & Tins Drum Shop""",,"""29 E Main St""",Champaign,IL,61820,40.1177896,-88.24204240000002,5.0,6,1,shopping
88092,d_Wm9CpzIo_0T-XLfq1UcA,"""The Hub""",,"""601 S 1st St, Ste 102""",Champaign,IL,61820,40.1111448,-88.23912890000001,3.5,45,1,sports bars
88196,NsHKS_H2EMBYT-7KLWqjxA,"""Voice KTV""",,"""24 E Green St""",Champaign,IL,61820,40.110524,-88.24167299999999,3.0,9,1,nightlife
88243,EZOoB2D8uQHV_gJoGCMTxQ,"""Jimmy John's""",,"""601 E Green St, Ste B""",Champaign,IL,61820,40.1103674315,-88.23063956879999,3.0,11,1,fast food
88385,DHeGX-Aeewe0WZ5D2KgOfA,"""Block Electric""",,"""1149 County Road 1350 E""",Urbana,IL,61802,40.046842,-88.2116099,2.5,3,1,home services
88530,B2N_XO6fX0ILL9c50QuzHg,"""Taco John's""",,"""902 Meijer Dr, Ste 8""",Champaign,IL,61822,40.146818757199995,-88.259077211,3.0,14,1,restaurants
88541,ZfQY1dNPN8IYmwEjZuVtVg,"""Champaign-Urbana Mass Transit District""",,"""1101 E University Ave""",Urbana,IL,61802,40.115404,-88.195252,4.0,13,1,movers
88542,DFZnNrIZu1_oHv-4aaxJbg,"""Taste Of Thai""",,"""124 E Sangamon Ave""",Rantoul,IL,61866,40.310604999999995,-88.15779570000001,4.0,12,1,asian fusion
88755,mOrmBDnz-dOa8An65yUYHA,"""Champaign County YMCA""",,"""2501 Fields South Dr""",Champaign,IL,61822,40.0812655,-88.31065550000001,2.5,3,1,local services
88838,ThIpnUgWVt94YDoFiVrKaQ,"""Ice Arena""",,"""406 E Armory Ave""",Champaign,IL,61820,40.1058636,-88.23251429999999,3.5,4,1,active life
88937,GELirHgzCXnpdTjMBxOZaQ,"""Paint Like Me  Party""",,"""415 E Main St""",Mahomet,IL,61853,40.194738,-88.403521,5.0,3,1,event planning & services
89003,x-LVdWsyVbScjRffvUKBtw,"""National Mini Warehouses""",,"""1408 W Anthony Dr""",Urbana,IL,61802,40.136534000000005,-88.226974,3.0,6,1,self storage
89132,GqlpfkQtSuIwzgQEvrkIkA,"""Kung Fu Tea""",,"""707 S 6th St, Ste 107""",Champaign,IL,61820,40.1097013,-88.23073659999999,5.0,4,1,ice cream & frozen yogurt
89233,GY7N2o1SGIUgSz1WCIo-HQ,"""88 West Apartments""",,"""2001 N Moreland Blvd""",Champaign,IL,61822,40.14008,-88.252512,1.5,3,1,real estate
89287,D3lAX4-ZniCmfJ7xagD7GA,"""The Auto Mall of Champaign""",,"""1912 Moreland Blvd""",Champaign,IL,61822,40.139272999999996,-88.249587,1.5,11,1,automotive
89311,VbBUGAt4eEkIkTRqjCdMTA,"""Dankle W Casey, DDS""",,"""102 W Springfield Ave""",Champaign,IL,61820,40.112777,-88.243852,5.0,4,1,oral surgeons
89396,-cgOvAOO_XcPlRXjNr_Ydg,"""Luxury Nail& Spa""",,"""115 Calvin St""",Savoy,IL,61874,40.0588837,-88.2533147,4.5,9,1,beauty & spas
89835,Ah4i15g8Ow_zphzcpulTxQ,"""The Bread Company""",,"""706 S Goodwin Ave""",Urbana,IL,61801,40.1066554,-88.22362779999999,3.5,124,1,sandwiches
89897,4OuEWZHLRISfdfoz_DOZIw,"""Insomnia Cookies""",,"""502 E John St, Ste B1""",Champaign,IL,61820,40.10923820000001,-88.2315641,3.0,71,1,desserts
89939,M8G8S2takaE_NOVutGzEkg,"""Alto Vineyards""",,"""4210 N Duncan Rd""",Champaign,IL,61822,40.1675438448,-88.29535961149999,4.0,11,1,arts & entertainment
89994,hH2N-9cGQBv8heu7uiqekQ,"""Memphis On Main""",,"""55 E Main St""",Champaign,IL,61820,40.1177192,-88.2407562,3.5,19,1,karaoke
90126,JCnFvoh7lU8PF_Yhh8bgOw,"""HuHot Mongolian Grill""",,"""902 Meijer Dr""",Champaign,IL,61822,40.1465169,-88.2581333,3.0,23,1,asian fusion
90127,TVqeUn37-xg-1IAS4FTuaA,"""Jeffrey Frerichs, DDS""",,"""2301 Village Green Pl, Ste A""",Champaign,IL,61822,40.084668,-88.2966492,3.5,3,1,oral surgeons
90139,ZjJzuxjpOTAPWTFbaX06ew,"""Subway""",,"""703 Eastwood Dr""",Mahomet,IL,61853,40.195741999999996,-88.397754,2.0,6,1,fast food
90545,nFGgnBrQuIDPBI3DsHHHOg,"""Bacheller David DMD""",,"""305 W Clark St""",Champaign,IL,61820,40.115077,-88.2475075,5.0,4,1,dentists
90589,QtZry_s3LGRhxpIpqezf0w,"""Thomas E Standley, DMD""",,"""30 E Green St, Ste 1""",Champaign,IL,61820,40.110501899999996,-88.24118399999999,4.5,10,1,dentists
90641,ChjKd6HgLKmUAQnsrpDSBA,"""BJ Grand Salon & Spa""",,"""3006 Crossing Ct""",Champaign,IL,61820,40.085060399999996,-88.29569140000001,3.5,25,1,beauty & spas
90931,ZiLOXVloAOtr9_cpQTpr8g,"""University of Illinois""",,"""605 E Springfield Ave""",Champaign,IL,61820,40.112686700000005,-88.2302994,4.0,56,1,education
90991,3iewRRYvMWqXEmpQLDmJBg,"""T L Jones Salon""",,"""2918 Crossing Ct""",Champaign,IL,61822,40.08514,-88.29440699999999,5.0,8,1,beauty & spas
91080,yAHU4LB7UkwaQlxLgbH61g,"""Campus Nails""",,"""509 E Green St""",Champaign,IL,61820,40.110053,-88.23085390000001,2.0,7,1,nail salons
91247,kokytV29X4717mjIC3H7Xg,"""Papa John's Pizza""",,"""2104 W Springfield Ave, Ste B""",Champaign,IL,61821,40.1131801,-88.2837494,2.5,16,1,pizza
91281,21UO0mP1EgEDZyFUFFI9Mg,"""The Wild Hare""",,"""109 South 3rd St""",Fisher,IL,61843,40.317181,-88.349906,4.0,3,1,nightlife
91445,H72xXZeGbu_LsITA1DaDZg,"""New Life Tattoos""",,"""404 E Green St""",Champaign,IL,61820,40.1104696,-88.23311770000001,4.0,28,1,piercing
91503,Tw7yZdXV1ktAUXkNGAtTvA,"""Windsor West Apartments""",,"""2502 Fields S Dr""",Champaign,IL,61822,40.0818835,-88.30842129999999,5.0,4,1,property management
91608,fFfmVZOVHRA_TPXVAUmj9A,"""Kennedy Wilson Properties""",,"""312 W Springfield Ave, Ste 100""",Urbana,IL,61801,40.112390999999995,-88.2116807,3.0,7,1,real estate
91633,3dzPclva9uHp-22TbheqlA,"""Dulak Pilates Center""",,"""44 E Main St""",Champaign,IL,61820,40.1175979,-88.2413998,4.5,4,1,trainers
91929,fEFQHZXMKQtCVrWB7h2hog,"""Wireless Mikes, Verizon Authorized Retailer""",,"""2116 S Neil St""",Champaign,IL,61820,40.0879373379,-88.2459037006,4.0,3,1,shopping
92038,uPknXsvEOcrN5xk5fsVLPQ,"""Promenade Gift Shop At Krannert Center""",,"""500 S Goodwin Ave""",Urbana,IL,61801,40.108013,-88.222747,4.0,3,1,shopping
92067,7siEeRGqAJ730IkwAtcWAQ,"""Jerusalem Middle Eastern Cuisine""",,"""601 S Wright St""",Champaign,IL,61820,40.1113,-88.229192,3.5,48,1,restaurants
92101,RyukxHwGYLzoFC49vFiO6w,"""National Car Rental""",,"""11 Airport Rd""",Savoy,IL,61874,40.039245,-88.26100100000001,4.5,6,1,car rental
92586,LPlK8Pv8tLjRCRBSoQLYDg,"""Mary Kay's Holistic Beauty""",,"""Senator's Inn""",Savoy,IL,61874,40.063605200000005,-88.2499772,4.5,7,1,skin care
92620,vCopginiBsz1STNhQPb8XA,"""The Dancing Dog Eatery & Juicery""",,"""126 W Main St""",Urbana,IL,61801,40.112757,-88.20850290000001,4.5,70,1,sandwiches
92646,02Gb4GR2Aa9o14pUtr7zdw,"""Baymont Inn And Suites Tuscola""",,"""1006 E Southline Rd""",Tuscola,IL,61953,39.7923925,-88.2706702,4.5,6,1,event planning & services
92650,DuyBfbcffclckF_0prChpQ,"""Body Therapy Center""",,"""206 N Randolph St, Ste 501""",Champaign,IL,61820,40.118002399999995,-88.2449119,5.0,14,1,massage
92651,DjDcRTH09r1Yma6qd0om0Q,"""Art Mart""",,"""1705 S Prospect Ave""",Champaign,IL,61820,40.0959706657,-88.257621411,4.5,15,1,bakeries
92653,I9NGBZl3HP_7rSquAo6snQ,"""U of I Community Credit Union""",,"""2201 S 1st St""",Champaign,IL,61820,40.0868848,-88.238827,3.5,10,1,real estate
92750,j7nnuTxtKnDMkPIZM2hzqw,"""Merrill Landscape Services""",,"""510 S Staley Rd""",Champaign,IL,61822,40.111090999999995,-88.31409599999999,2.5,3,1,local services
92835,5CSGxhesXkz2XNQB8AP6Kw,"""Spoon House Korean Kitchen""",,"""616 E Green St""",Champaign,IL,61820,40.1106295,-88.2296313,3.0,76,1,korean
92849,ARNkbDHSUUCXh_sOeoJe1Q,"""A to Z Painting""",,"""""",Savoy,IL,61874,40.054753000000005,-88.2517165,5.0,4,1,painters
92882,aac42j0E_5R8bEro-JNYfA,"""Breakfast Life and Dinner""",,"""""",Champaign,IL,61821,40.101758200000006,-88.27531440000001,5.0,5,1,personal chefs
92990,ucBvAmB-4ZrXZctmFDyjIg,"""Baldwin Asylum Haunted House""",,"""2040 Lon Dr""",Rantoul,IL,61866,40.314139000000004,-88.128783,4.5,4,1,haunted houses
93077,ncu6t4kzEs4qWCafcQzFJw,"""Rose Bowl Tavern""",,"""106 N Race St""",Champaign,IL,61801,40.112862,-88.2087534,3.5,6,1,bars
93118,dEKnEqm6Q44copoadiT8Iw,"""Perkins Restaurant & Bakery""",,"""1214 W University Ave""",Urbana,IL,61801,40.116586700000006,-88.22537740000001,2.5,49,1,cafes
93537,Y2eNTpotBGboB2Q4ocG-JQ,"""Parkland College Institute of Aviation""",,"""1 Airport Rd""",Savoy,IL,61874,40.040319000000004,-88.270362,4.0,4,1,middle schools & high schools
93683,QtRgDAK6k0JELN2_hi0ayw,"""Papa Murphy's""",,"""114 North Vine Street, Suite C""",Urbana,IL,61802,40.1134464,-88.2030631,3.5,11,1,pizza
93791,bAFgHFzpG_raPPGZgDCw4g,"""Hendrick House Food Truck""",,"""904 W Green St""",Urbana,IL,61801,40.11098,-88.219931,4.5,5,1,food
94068,WpUIXWf8QYYeTVSisApdSg,"""Rick's Automotive Service""",,"""54 E Springfield Ave""",Champaign,IL,61820,40.112846000000005,-88.23945400000001,4.5,10,1,auto repair
94127,Q0w784rNuI595iPSuFvFXQ,"""Greyhound Bus Lines""",,"""45 E Univ Ave""",Champaign,IL,61820,40.116085554099996,-88.2411534349,2.0,6,1,hotels & travel
94128,E6QAh8UPRo6Tlg6hkcWCHw,"""Bombay Indian Grill""",,"""401 E Green St""",Champaign,IL,61820,40.110473999999996,-88.233544,3.5,85,1,pakistani
94277,7xK-wOYRQM6Y2RSGNGrb2g,"""Rainstorm Car Wash""",,"""302 Devonshire Dr""",Champaign,IL,61820,40.089896994200004,-88.24820645530001,3.0,8,1,car wash
94568,BcrFZDyviqw_wF9oQQ5qVA,"""Caffe Bene""",,"""524 E Green St""",Champaign,IL,61820,40.1106361,-88.2309392,4.5,18,1,food
94587,hCWX7t0vVzZzurvQnO69dw,"""Slumberland Furniture""",,"""615 W Town Center Blvd""",Champaign,IL,61822,40.141845,-88.25325699999999,3.0,6,1,home & garden
94766,1EoXJGJhJsByeBjjj817Sg,"""Illinois American Water Company""",,"""201 Devonshire Dr""",Champaign,IL,61820,40.089393,-88.248127,2.0,4,1,home services
94792,znYmzi0LsuWZtg7zBZM_FA,"""Garage One Enterprises""",,"""1502 Airport Rd""",Urbana,IL,61802,40.14303029999999,-88.1889181,5.0,3,1,shopping
94863,n3lJDjUD6xYnboLfWE6B1A,"""Awesome Machines Sales & Rental""",,"""109 S Dunlap Ave- Rt 45""",Savoy,IL,61874,40.0537385,-88.2524569,1.0,3,1,machine & tool rental
94883,hIan5bc87kCldqESoXZlkQ,"""Shields Auto Center""",,"""225 S Meyers St""",Rantoul,IL,61866,40.3088697,-88.16059200000001,4.0,4,1,auto repair
95008,1kFIdGb-ej5hYuvGbd8MUw,"""Elite Bridal Shop""",,"""106 S Country Fair Dr""",Champaign,IL,61821,40.115532,-88.281035,5.0,8,1,bridal
95440,z-kUTHzcJSRiTvhtCT4NIA,"""Market Place Shopping Center""",,"""2000 N Neil St""",Champaign,IL,61820,40.141728836,-88.2410270977,3.0,29,1,shopping centers
95635,8ed4YmEWPr5nfau82-OtCA,"""Subway""",,"""706 W Marketview Dr""",Champaign,IL,61822,40.137875799999996,-88.2553746,1.5,6,1,restaurants
95638,FM-rxNJP7eSXZGwizEd-Dg,"""Dunkin' Donuts""",,"""515 S Neil St""",Champaign,IL,61820,40.1104641,-88.2439326,3.0,19,1,food
95863,3XUH9aFxt4vU9Pzi5aBtow,"""Domino's Pizza""",,"""520 S Tanner St""",Rantoul,IL,61866,40.3040827569,-88.1591145667,2.0,3,1,sandwiches
95927,1p6qHrapvuKpbZGLT9qskw,"""El Patio""",,"""2506 Village Green Pl""",Champaign,IL,61822,40.08182670000001,-88.2963454,4.0,30,1,mexican
95928,ZO_BLTRN9hsxjO5LsNnp0Q,"""Aldi""",,"""801 Interstate Dr""",Champaign,IL,61822,40.1487337339,-88.2567358017,3.0,15,1,food
96404,lrrUyxzlvqp-niBEj6_6dg,"""Niro's Gyros""",,"""1007 W University Ave""",Urbana,IL,61801,40.1161404,-88.2216747,3.5,47,1,restaurants
96413,MZ8dSU3HqlnDmS0b864Aww,"""Bromley Hall""",,"""910 S 3rd St""",Champaign,IL,61820,40.10705,-88.23472199999999,3.5,3,1,real estate
96553,BsxefnHbrpDN7HB2hJrEiw,"""Taco Motorizado""",,"""607 N Cunningham Ave""",Urbana,IL,61802,40.1186156,-88.20411309999999,4.5,32,1,food
96614,RbKaSbMnvK0tc2p2UnNMwA,"""Savoy 16""",,"""232 W Burwash""",Savoy,IL,61874,40.0729000347,-88.2520373409,4.0,46,1,arts & entertainment
96638,asAvGPatlH1Oe6xsBN1olw,"""Apricot Lane""",,"""627 S Wright St, Ste 101""",Champaign,IL,61820,40.1105984,-88.2290979,3.5,3,1,womens clothing
96639,ZbACn40wKyLPqGYepwcPVQ,"""PNC Bank""",,"""6 E Taylor St""",Champaign,IL,61820,40.1172051164,-88.2426674058,2.5,3,1,financial services
96660,g8buMX3iAiUssorC4VM0sw,"""Top Hair Salon""",,"""410 E Green St, Ste 2""",Champaign,IL,61820,40.1105755808,-88.2324540852,3.5,3,1,hair salons
96723,IUYpB051tcxMwZzcmZsnkQ,"""Pavlov Media""",,"""805 W Ohio St""",Urbana,IL,61801,40.103430700000004,-88.21840909999999,1.0,4,1,professional services
97210,16LCSpOdfoxGpQFZTVr5hg,"""Country View Veterinary Clinic""",,"""2619 W Springfield Ave""",Champaign,IL,61821,40.112418,-88.29105799999999,3.0,6,1,veterinarians
97222,1hSGeXz8tCMvi7tBkP4CTg,"""Red Roof Inn Champaign""",,"""212 W Anthony Dr""",Champaign,IL,61822,40.13579,-88.24628,2.5,33,1,event planning & services
97243,XQ7F-cP4UtbnZOw8a3f6IA,"""Pristine Inspections & Testing""",,"""3912 Trailway Dr""",Champaign,IL,61822,40.126523,-88.31074090000001,4.5,6,1,screen printing
97309,0wwWlkyGo3aGcRylDlNmuw,"""Marketview Car Wash""",,"""501 W Marketview Dr""",Champaign,IL,61822,40.1369039,-88.2514402,2.5,6,1,oil change stations
97466,gUTz4Y3GIPq8zq1Mi-kHzw,"""KFC""",,"""1321 N. Dunlap Avenue""",Savoy,IL,61874,40.0712,-88.2487,2.0,11,1,chicken wings
97620,33GdLjkOmTTEQceu0YZQ_w,"""Freedom's Choice""",,"""306 Tiffany Ct, Ste E""",Champaign,IL,61821,40.114956899999996,-88.31739,2.5,6,1,motorcycle repair
97824,gqNWdGdRpHy1vbrEtQyJEw,"""Ulta Beauty""",,"""2023 N Prospect Ave""",Champaign,IL,61822,40.1403434027,-88.2599431565,4.0,10,1,cosmetics & beauty supply
97911,WIMwOFGAuHugggcHh4wxjQ,"""The UPS Store""",,"""1717 W Kirby Ave""",Champaign,IL,61821,40.0982962874,-88.2635593414,2.5,12,1,notaries
97965,ckdGk8ForF9zEczmu4-tTA,"""Strawberry Fields""",,"""306 W Springfield Ave""",Urbana,IL,61801,40.112612799999994,-88.21138979999999,3.0,19,1,coffee & tea
97989,fx5RY3DmDcRHw1aFWKs4Dw,"""Bridal & Formal Wear Alterations by Azar""",,"""1705 W Kirby Ave""",Champaign,IL,61821,40.0982241,-88.27386820000001,4.5,7,1,sewing & alterations
98054,5lw5rrhFMz-liykUn8dGSw,"""Fernando's Food""",,"""44 E Sprinfield""",Champaign,IL,61820,40.112846000000005,-88.240511,5.0,29,1,food trucks
98249,Q6sAy86CCQZy_qwZZpvOnQ,"""Arby's""",,"""207 N Lombard St""",Mahomet,IL,61853,40.196360999999996,-88.39926899999999,3.0,3,1,sandwiches
98258,kUt6Tbujbbp03bP97uz4Dw,"""Mettler Center""",,"""2906 Crossing Ct""",Champaign,IL,61822,40.084601899999996,-88.291825,4.0,5,1,physical therapy
98294,flEWXAdRcXAYJYc136N-VA,"""Day Spa""",,"""2000 N Neil St""",Champaign,IL,61820,40.1427776,-88.243865,3.5,3,1,day spas
98368,hYeU_tJcQKw9dCcXvHiEFg,"""Ace Hardware""",,"""804 Eastwood Dr""",Mahomet,IL,61853,40.1965893,-88.39682049999999,4.5,4,1,hardware stores
98409,PeZu37TOMW3S9UuB6QUmDA,"""Super Pantry""",,"""59 E Green St""",Champaign,IL,61820,40.109922999999995,-88.239141,1.0,3,1,automotive
98479,SrRTfAQpXkVasDUuw9t0NA,"""John George Salon""",,"""109 Graham Dr""",Savoy,IL,61874,40.056895000000004,-88.252707,3.5,3,1,hair salons
98734,SUktrYdNQD8k2vvkM4OpfA,"""Peking Garden Restaurant""",,"""206 N Randolph St""",Champaign,IL,61820,40.1178481689,-88.24511916590001,4.0,65,1,chinese
98804,l4x5FFzfiCFrGN0S-uZbBQ,"""Nando Milano Trattoria""",,"""204 N Neil St""",Champaign,IL,61820,40.1175503,-88.243507,4.0,138,1,restaurants
