,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
109977,TuW2MgMvdc1hSK-82GJuVQ,"""reBalance Fitness and Nutrition""",Elizabeth,"""507 Providence Rd""",Charlotte,NC,28207,35.203449299999996,-80.82438420000001,5.0,3,1,fitness & instruction
109996,Y0tH_XKn8RAr_EXqOkohoA,"""The UPS Store""",Cotswold,"""338 S Sharon Amity Rd""",Charlotte,NC,28211,35.1751407,-80.8021574,3.0,6,1,notaries
109997,jk8Aa-CE-nvIamuvLHtDvw,"""Manchester Auto and Tire of Mint Hill""",,"""8329 B Fairview Rd""",Mint Hill,NC,28227,35.1793951,-80.641286,4.5,4,1,auto repair
110079,BDLTbIrNqS8SlE94c8FZ-g,"""In and Out Bail Bonds""",First Ward,"""811 E Trade St""",Charlotte,NC,28202,35.221189100000004,-80.835387,2.5,3,1,local services
110085,aWc0oTaqwNy2dusAtOmdKw,"""Vivint Smart Home""",,"""""",Charlotte,NC,28228,35.2364434,-80.9138608,2.0,4,1,home services
110099,TaqZgwnAVM6pmGVBXjxP1g,"""American Beauty Garden Center""",Eastland,"""4400 E Independence Blvd""",Charlotte,NC,28205,35.196697,-80.769336,4.0,4,1,home & garden
110109,ATMiPNPxN-g1ra7nar5prA,"""Fleming's Prime Steakhouse - Charlotte""",Uptown,"""210 E Trade St""",Charlotte,NC,28202,35.2254656104,-80.84301884930001,3.5,213,1,restaurants
110145,i91EcGJeVV_ws8soOXNQcg,"""Signature Dry Cleaners""",,"""624 Jetton St, Ste 140""",Davidson,NC,28036,35.5017109,-80.8609851,2.5,3,1,laundry services
110161,HTtzkGwQ1jPP2m4os-mAyA,"""Ruby Tuesday""",,"""7780 Lyles Lane Nw""",Concord,NC,28027,35.366481,-80.71159899999999,3.0,28,1,nightlife
110165,kF3mSGTq6tpdSg91QgbEWg,"""Plantation Animal Clinic""",,"""135 W John St""",Matthews,NC,28105,35.116459899999995,-80.723681,5.0,7,1,pets
110176,7XFC46fFw882R7OS9vjqPg,"""Solis Waverly""",,"""6101 Ardrey Kell Rd""",Charlotte,NC,28277,35.0508345924,-80.76497181319999,5.0,4,1,apartments
110177,55inHlV1r9g7B_V7lmWODw,"""Carolina Dental Arts of Ballantyne Village""",Ballantyne,"""14825 Ballantyne Village Way, Ste 280""",Charlotte,NC,28277,35.0541188,-80.8519401,2.5,3,1,general dentistry
110189,zOxNYiQ0lI7CWxp7sEMvZw,"""Massage Envy - University""",Highland Creek,"""2008 E Arbor Dr""",Charlotte,NC,28262,35.337121,-80.755688,2.5,9,1,beauty & spas
110211,oHJLyfyyb5lzvAFYJQI7qg,"""Russ's Tire & Auto""",Paw Creek,"""7146 Mount Holly Rd""",Charlotte,NC,28214,35.281153,-80.92639100000001,5.0,5,1,oil change stations
110244,m9sVkNSsl1JbaOcq4_sNDA,"""Cadillac of South Charlotte""",,"""10725 Pineville Rd""",Pineville,NC,28134,35.0954124,-80.8821588,4.0,26,1,tires
110261,OqhMk3pIe-q-_ixiC6TNjw,"""Panera Bread""",University City,"""9321 Jw Clay Blvd""",Charlotte,NC,28262,35.31172178,-80.7451719046,3.5,52,1,bakeries
110292,yQab5dxZzgBLTEHCw9V7_w,"""Charlotte Douglas International Airport""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28208,35.2205594,-80.94387370000001,3.5,1586,1,hotels & travel
110293,KD1ojxt8w1aBhW1vm2CCHQ,"""Champion Windows and Home Exteriors of Charlotte""",,"""9100 Perimeter Woods Dr""",Charlotte,NC,28216,35.3446115,-80.8510244,1.5,3,1,windows installation
110294,PF5JmxrWMs6iMolilIPIzA,"""DY Locksmith""",South Park,"""4943 Park Rd""",Charlotte,NC,28209,35.1635935696,-80.8493921637,5.0,4,1,home services
110295,GMeJ77rluBJQRq6KTMIZMQ,"""Charlotte Sugaring""",South Park,""", Bldg 1, Fl 2 Ste 200A""",Charlotte,NC,28209,35.15939,-80.8497371,5.0,40,1,beauty & spas
110303,Na55IWnadxqK1ZXGA18QOw,"""Extravaganza Depot Reception Hall""",NoDa,"""1610 N Tyron St""",Charlotte,NC,28202,35.2395742,-80.8260194,4.0,3,1,party & event planning
110314,O4sOOMgY8gRQEvJfWfyU0A,"""Vann Family Dental""",Eastland,"""5716 Wyalong Dr, Ste C""",Charlotte,NC,28227,35.172721,-80.70880799999999,2.5,3,1,health & medical
110340,9vaPzTRUntT144Rnsxb2nQ,"""QDOBA Mexican Eats""",,"""401 Cox Rd, Ste 182""",Gastonia,NC,28054,35.2636773999,-81.13501288,3.0,11,1,caterers
110345,_5UX8NPAjECLrNP-aTayBw,"""Lunchbox Records""",Plaza Midwood,"""825 Central Ave""",Charlotte,NC,28204,35.221882,-80.823435,4.5,62,1,vinyl records
110362,R3qon5JIgTp_Ef-hO_t8BQ,"""ACE Movers""",Plaza Midwood,"""1003 Louise Ave""",Charlotte,NC,28205,35.2250792,-80.81950340000002,5.0,3,1,movers
110392,kU49KtpEQ4c1lV9noUI9XA,"""Burger King""",,"""800 N Cannon Blvd""",Kannapolis,NC,28083,35.5055086,-80.6084237,3.0,6,1,burgers
110435,IhLvqjIR9fXVG6aIaGGYTw,"""Advanced Health & Pain Relief Center, P.A.""",Eastland,"""2305 E Wt Harris Blvd""",Charlotte,NC,28213,35.282405,-80.723412,4.5,3,1,acupuncture
110477,LkgbEuPiG3vRtT-s6uSYIg,"""Walmart Supercenter""",,"""150 Concord Commons Pl SW""",Concord,NC,28027,35.3890604,-80.6224068,2.0,5,1,mobile phones
110482,iB7dpCPco4An2wBKyq0lWQ,"""ForeverLawn - Charlotte""",,"""9611 Brookdale Dr, Ste 100-204""",Charlotte,NC,28215,35.282835600000006,-80.66919140000002,4.5,3,1,home & garden
110484,EwPAkEUE1DtwWymmv6rS3g,"""Fairfield Inn & Suites""",Uptown,"""201 S McDowell St""",Charlotte,NC,28204,35.2187090825,-80.8369292021,4.0,32,1,event planning & services
110485,6x40N5K5f3gnGrpKF58KyA,"""The Haunted Mill""",,"""6325 W Wilkinson Blvd""",Belmont,NC,28012,35.252221899999995,-81.048069,3.0,4,1,haunted houses
110501,ChO3-jkbfBP3sDbep4Kl9g,"""The Blushing Bakeshop""",Steele Creek,"""10720 S Tryon St, Ste F""",Charlotte,NC,28273,35.119643700000005,-80.9567651,3.0,48,1,food
110504,s_LceyRxOdJUvNBhdT8OKg,"""Bruster's Real Ice Cream""",,"""545 W John St""",Matthews,NC,28105,35.1204186,-80.7283225,4.0,19,1,food
110505,OI9cO5hqwLETzHnNqkJHqQ,"""Neat Freakz""",University City,"""1011 Baxter Caldwell Dr""",Charlotte,NC,28213,35.301642,-80.72041899999999,2.0,4,1,home services
110532,07QXltwaKcEmkOCTSJjxRg,"""No Grease Mosaic""",,"""1635 W Trade St, Ste 1E""",Charlotte,NC,28216,35.240149,-80.85902,3.5,3,1,beauty & spas
110538,Ww66yGrigbjJ8sifWDhTWQ,"""V & T Nails""",,"""2910 Mount Holly Huntersville Rd""",Charlotte,NC,28214,35.319499,-80.952736,3.5,6,1,nail salons
110554,ybbtuwtS5S6Q5-3Up0jG2Q,"""Charlotte Coffee Station""",Uptown,"""301 S College St""",Charlotte,NC,28202,35.223865999999994,-80.84468299999999,4.0,21,1,coffee & tea
110555,zRV7bzP_CfTg-_R9U-VsVg,"""Visulite Theatre""",Elizabeth,"""1615 Elizabeth Ave""",Charlotte,NC,28204,35.213633,-80.825963,4.0,56,1,arts & entertainment
110571,_NtbhtCABkJnQP0zNYVjqw,"""Mr Tire""",,"""335 West Franklin Blvd""",Gastonia,NC,28052,35.261773600000005,-81.1864153,1.5,3,1,automotive
110607,VL0JMErbrfZcTPdQlxx-Xg,"""Benefit Brow Bar at Ulta""",,"""415 Cox Rd, Ste 140""",Gastonia,NC,28054,35.263428399999995,-81.1336114,2.5,3,1,hair removal
110610,YT4lf2Mia-VYRve3FvF_OA,"""Austin's Bakery & Design""",,"""""",Charlotte,NC,28227,35.182596200000006,-80.6548882,4.0,3,1,bakeries
110612,gfGRakoCR05hNTO2x31BfQ,"""Crown Town Athletics""",Elizabeth,"""1610 E 4th St""",Charlotte,NC,28204,35.212534000000005,-80.827904,5.0,4,1,active life
110625,MiWZxRbTp_1B3EILbtmFqQ,"""South Park Family Physicians""",South Park,"""6324 Fairview Rd, Ste 201""",Charlotte,NC,28210,35.1489562,-80.8355057,3.5,3,1,health & medical
110627,Wt3cjmErqMHtxuHV_6PzOA,"""Craft City""",Uptown,"""555 S McDowell St""",Charlotte,NC,28204,35.2168065,-80.83825390000001,4.0,7,1,nightlife
110670,kzzCGUQGRvXYGiuVxPEnDw,"""Scott Turf and landscape""",,"""6500 The Little Rd""",Waxhaw,NC,28173,34.939709,-80.693747,3.5,3,1,landscaping
110671,odYVVzTk1OGRMtp7P0n7zQ,"""Klas Premier Mobile Detail""",,"""4001 Garfield Ct""",Waxhaw,NC,28173,34.9367939,-80.7543463,5.0,27,1,automotive
110698,6beSmzwfsxwqTWr9m08mVg,"""Happy Dog Cafe Boutique & Spa""",,"""26 N Main St, Ste 1""",Belmont,NC,28012,35.2432708863,-81.0376307306,5.0,15,1,pet stores
110700,Ooy7Mf6uu2oCiHFokplmwA,"""Which Wich""",Ballantyne,"""11318 N Community House Rd""",Charlotte,NC,28277,35.0558598,-80.835121,3.5,29,1,sandwiches
110708,VAqOFLVFYYiHpI9vJfGq8A,"""Harris Teeter""",University City,"""8600 University City Blvd""",Charlotte,NC,28213,35.2962317397,-80.7386046453,4.0,24,1,drugstores
110739,ilSJRXo5OPt3hFS5AgPfsg,"""Autobell Car Wash""",,"""333 N New Hope Rd""",Gastonia,NC,28054,35.187021553,-81.2742506228,2.5,5,1,automotive
110763,-6heZYZeyFck5DYOps9OVg,"""Dogs Day Out""",,"""4015 Fawnbrook Dr""",Indian Trail,NC,28079,35.065099200000006,-80.641251,4.0,5,1,pets
110775,eTo4XP__WtX-R0lTPNYbNA,"""Jeremy Fulkerson - State Farm Insurance Agent""",South Park,"""4805 Park Rd, Ste 103""",Charlotte,NC,28209,35.16545,-80.8499912,3.5,17,1,financial services
110804,birriuU86lvGfEa5Cy8nmQ,"""7-Eleven""",Third Ward,"""718 A W Trade St""",Charlotte,NC,28202,35.2331055241,-80.8496627212,2.5,3,1,food
110903,fvN1RWn5T56khUVRBXVdAQ,"""The Oaks Events""",,"""628 Hwy 24/27 W""",Midland,NC,28107,35.251840135100004,-80.5841912354,5.0,3,1,wedding planning
110906,xDFk4SbJiRXlUuuL1Ic6GA,"""YUME Bistro""",,"""1369 Chestnut Ln""",Matthews,NC,28104,35.068216299999996,-80.70060240000001,4.5,63,1,ramen
110912,vcVsAtLOZzlDidiJSgtsow,"""The Cornwell Center""",Myers Park,"""2001 Selwyn Ave""",Charlotte,NC,28207,35.188640500000005,-80.8306392,4.5,3,1,local services
110934,PuwHnSYN8Gza6N-rgIONuw,"""Bojangles' Famous Chicken 'n Biscuits""",,"""325 Huntersville Gateway Blvd""",Huntersville,NC,28078,35.4124253619,-80.8563901995,2.5,18,1,cajun/creole
110952,va7dsculCyT17cfsGU0xkw,"""Wink studio South Park""",South Park,"""6324 Fairview Rd""",Charlotte,NC,28210,35.1488114,-80.835126,5.0,12,1,hair removal
110967,W58yQ1el2YBYpO8EjOI1Kw,"""Andy Lewis Heating and Air""",,"""9300 N Lakebrook Rd""",Charlotte,NC,28214,35.2555241,-80.98869429999999,3.5,11,1,home services
110970,aAu_rCk13O357X7ZZuvuwQ,"""Army-Navy Super Store""",,"""2759 S York Rd""",Gastonia,NC,28052,35.2274632,-81.1992589,2.5,3,1,shopping
111002,oE-BWbZFMQeBZQaZklXuYw,"""Tattoo Bill's""",Steele Creek,"""9640 S Tryon St, Ste E""",Charlotte,NC,28273,35.1281064,-80.9423697,5.0,28,1,doctors
111013,ANMV1zK5l872pivTzDealA,"""Carolinas HealthCare System Children's Urgent Care-Blakeney""",Ballantyne,"""6025 Blakeney Park Dr, Ste 100""",Charlotte,NC,28277,35.0319961042,-80.8069304377,3.5,3,1,pediatricians
111053,c9sUbc-SoW7xCOK8lS2ZpQ,"""Hibachi Express & Grill""",,"""2908 Oak Lake Blvd""",Charlotte,NC,28208,35.1901778,-80.9219497,2.5,30,1,seafood
111059,Qo2hBznRs0UVjfINTrwvcw,"""The Shed""",Uptown,"""610 McNinch St""",Charlotte,NC,28208,35.2291836,-80.8575568,3.5,3,1,nightlife
111144,V1Dj3LL4kqf-nORQhlsAaA,"""Which Wich""",Uptown,"""101 S Tryon St, Ste 18""",Charlotte,NC,28202,35.2261594246,-80.8426354485,3.5,9,1,restaurants
111148,bHMcWQxUR-41kfEtDRTz0w,"""Novant Health Presybeterian Medical Center""",Elizabeth,"""200 Hawthorne Ln""",Charlotte,NC,28204,35.212018,-80.82424300000001,3.5,25,1,hospitals
111191,_QQ9zJq0y_oZEbsowt4hwA,"""Sport Clips Matthews - Mckee Farms""",,"""3335 Siskey Pkwy, Ste 100""",Matthews,NC,28105,35.083022899999996,-80.7287281,5.0,11,1,beauty & spas
111215,MIigjlaBR8tW6_CPqU-m0Q,"""AlphaMale Nail Care Services for Men""",University City,"""116 W 4th St""",Charlotte,NC,28281,35.309637,-80.749374,5.0,5,1,health & medical
111219,lQa4n7viyi_iU28DseVRVg,"""Waxhaw Ace Hardware""",,"""3927 Providence Rd S""",Waxhaw,NC,28173,34.9364125,-80.74956329999999,3.5,4,1,shopping
111304,ebncQzjSDKXfB26b0t9pDw,"""Forty-Six""",,"""101 W Ave""",Kannapolis,NC,28081,35.498195,-80.62498599999999,4.0,49,1,seafood
111332,l4Wtuog2Wu1dzHNwnsZ5JQ,"""Caring Hearts Animal Hospital""",,"""7850A Stevens Mill Rd""",Matthews,NC,28104,35.1403132,-80.6232468,3.0,5,1,veterinarians
111333,1f2bTGnfcIrjEhSIVGTWEQ,"""Punchy Whitaker's Wheel and Tire Pros""",,"""530 Concord Pkwy N""",Concord,NC,28027,35.412857,-80.6117405,3.5,4,1,auto repair
111343,DjNdyATYYyHexZuUy54g2A,"""Buffalo Wings & Rings""",Ballantyne,"""16715 Orchard Stone""",Charlotte,NC,28277,35.0263747008,-80.8388479401,2.5,107,1,chicken wings
111346,SDMRxmcKPNt1AHPBKqO64Q,"""Applebee's Neighborhood Grill & Bar""",,"""9616 E Independence Blvd""",Matthews,NC,28105,35.1351929,-80.7146791,2.5,24,1,nightlife
111357,SG03F7FoV5mt9cfBln4F4g,"""Subway""",,"""599 Highland St""",Mount Holly,NC,28120,35.288198200000004,-81.0170307,2.5,3,1,sandwiches
111389,Uyt5epG2rWOhOvgnZJwXoA,"""Crown Town Subs""",Steele Creek,"""10720 S Tryon St, Ste O""",Charlotte,NC,28273,35.1193859,-80.9564506,4.0,19,1,restaurants
111437,5b5-29voyCyvSC_Ky7tBYw,"""Winestore Blakeney""",Ballantyne,"""9831 Rea Rd""",Charlotte,NC,28277,35.03488529999999,-80.80453490000001,5.0,8,1,food
111442,eqlZFNuVcvK7W0Eomzo-bw,"""Massage Heights Jetton Village""",,"""19818 N Cove Rd, Ste A""",Cornelius,NC,28031,35.478567,-80.89312170000001,5.0,6,1,massage
111452,wLyU2FjzgtyW6r9wkPfN7A,"""Miller Piano""",Sherwood Forest,"""5236 E Independence Blvd""",Charlotte,NC,28212,35.186557,-80.76002690000001,5.0,3,1,shopping
111538,aWB5vUKZ3lv4xbqiym65aA,"""Kat Loera Photography""",Ballantyne,"""""",Charlotte,NC,28277,35.053549600000004,-80.8211696,5.0,4,1,event planning & services
111552,9wCP-MP2B1Yi7EzsM0H0ew,"""Tacos El Regio""",Eastland,"""8829 E Wt Harris Blvd""",Charlotte,NC,28227,35.1997459343,-80.72433617739999,4.5,17,1,mexican
111558,Lrvrjsb9ZzEtkpvqaPoUHw,"""Harrisburg Self Storage""",,"""2942 Highway 49 S""",Harrisburg,NC,28075,35.3348066,-80.624391,5.0,10,1,local services
111586,HzdcgY_5sgDm2OLC_b1S6A,"""Compare Foods Express""",Starmount,"""201 W Arrowood Rd""",Charlotte,NC,28273,35.1343345642,-80.89334869380001,2.5,3,1,butcher
111595,2l_hxx0lGXMAK0rwAK7jww,"""Main St. Tavern""",,"""106 S Main St""",Huntersville,NC,28078,35.410612,-80.841111,5.0,7,1,bars
111605,mgBoUpAhaxAI0kpTIcl9JQ,"""Dairy Queen""",,"""7015 Wilkinson Blvd""",Belmont,NC,28012,35.249065533,-81.0210511833,3.0,16,1,food
111637,y7lMgRq6OgsfhKBp75uY_w,"""Lotus Limousine""",University City,"""8629 J M Keynes Dr""",Charlotte,NC,28262,35.3087682,-80.7506546,4.5,3,1,airport shuttles
111642,xmbedl3jKZmoGldQmWnmfA,"""Harris Teeter""",,"""7852 Rea Rd""",Charlotte,NC,28277,35.0606942922,-80.81349581479999,4.0,26,1,food
111643,9fAE8WkmfgwuRYtJ5R2z8Q,"""Autobell Car Wash""",Myers Park,"""930 Charlottetowne Ave""",Charlotte,NC,28204,35.213219,-80.83117800000001,2.5,26,1,automotive
111644,z7313AU6jwVlqeKXwfKv8A,"""Cremation Society of Charlotte, Inc.""",South End,"""320 West Carson Blvd""",Charlotte,NC,28203,35.222217799999996,-80.8541905,3.5,3,1,funeral services & cemeteries
111656,TC_94LVfXyfoaMpDEZdnKw,"""Zen Massage Charlotte""",Dilworth,"""1021 East Blvd""",Charlotte,NC,28203,35.2045377,-80.8476561,4.0,77,1,massage therapy
111660,T-nBQpvWE7jdUn7_wdLFRg,"""Matthews Fun Machines""",,"""11240 E Independence Blvd""",Matthews,NC,28105,35.117851,-80.69785300000001,2.5,13,1,automotive
111664,vBNM4NEBuO66Hk5yO797eA,"""Lupie's Cafe""",Elizabeth,"""2718 Monroe Rd""",Charlotte,NC,28205,35.2042455,-80.80877659999999,4.0,194,1,restaurants
111671,hjrXp0tzMLqHrArf3oRSkQ,"""ShutterBooth Charlotte Photo Booth""",Third Ward,"""""",Charlotte,NC,28217,35.231402,-80.84584100000001,5.0,12,1,photo booth rentals
111673,dlAr-2LJc7_6DBt-3qMAVQ,"""Moda Salon""",University City,"""9010 Glenwater Dr, Ste 101""",Charlotte,NC,28262,35.3143399,-80.7513536,4.5,8,1,beauty & spas
111681,A_lgU73E76JqNQ72H70GJQ,"""Upper Cuts""",,"""7201-1 E Independence Blvd""",Charlotte,NC,28212,35.1640339,-80.7398022,2.5,3,1,barbers
111689,GBX37wzpM1VmvsTm7UIk6g,"""Sam's Club""",,"""2421 Supercenter Dr NE""",Kannapolis,NC,28083,35.4628261,-80.59113,2.5,9,1,wholesale stores
111694,cxBNC-YP2qDMY9iBi4nLjg,"""Hertz Rent A Car""",,"""4312 Wilkinson Blvd""",Gastonia,NC,28056,35.2561242,-81.1049036,4.5,3,1,car rental
111697,qW-JrBmarQFijWWiN0xoTg,"""Subway""",,"""8318 Pineville Matthews Rd, Ste 710""",Charlotte,NC,28226,35.089197399999996,-80.86052459999999,4.5,4,1,restaurants
111704,G_X8J3i84pnVC5kGPEUoNg,"""FedEx Office Print & Ship Center""",Uptown,"""237 S Tryon St""",Charlotte,NC,28202,35.2257434268,-80.8448751779,4.0,14,1,shipping centers
111715,ky6g1f4aGY3LraNlbzEhEA,"""Diamonds Direct South Park""",South Park,"""4521 Sharon Rd""",Charlotte,NC,28211,35.15060510000001,-80.82863309999999,3.0,41,1,jewelry
111726,Id2Et6USiXpZC2-T-J421A,"""Ollie's Bargain Outlet""",,"""2308 Matthews Township Pkwy""",Matthews,NC,28105,35.12533,-80.70186600000001,4.0,9,1,shopping
111739,0w3YwIisAABRcItYe0c7aQ,"""Kim School of Tae Kwon Do""",Elizabeth,"""2250 E Independence Blvd""",Charlotte,NC,28205,35.2089011,-80.80115959999999,4.0,3,1,fitness & instruction
111746,IDGvKK3n11HAjfbky0KXgQ,"""Riverwood Manor""",,"""3450 Nc Hwy 49""",Harrisburg,NC,28075,35.328856099999996,-80.63331120000001,4.5,3,1,event planning & services
111766,VqP7oFawpkReMXOSf4ChZA,"""Donna Downey Studios""",,"""501 S Old Statesville Rd""",Huntersville,NC,28078,35.4047999,-80.84075940000001,5.0,6,1,art galleries
111809,ddxASRFYINPwPe5F9MqYzQ,"""The Vinyl Pi""",,"""15906 Old Statesville Rd""",Huntersville,NC,28078,35.430109,-80.842771,3.5,92,1,nightlife
111815,HsOoxQvWuRecqEt1_jrfyg,"""Fox Sports Bar and Grill""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28208,35.22142279999999,-80.9437985,2.5,26,1,restaurants
111829,Bsvc_0RuuVTTmYeg5t2P0w,"""The Best Computer Fixers""",,"""2001 Commonwealth Ave""",Charlotte,NC,28205,35.219087,-80.811773,3.0,11,1,it services & computer repair
111841,0GS6_96ld7mdEfgKhoDliA,"""Angry Ale's""",South Park,"""1518 Montford Dr""",Charlotte,NC,28209,35.1702989,-80.85001209999999,3.5,135,1,american (traditional)
111843,H-zvurl5D4SFyVKUgJ9bYA,"""Little Otter Swim School""",,"""8200 Tower Point Dr""",Charlotte,NC,28227,35.14601,-80.73658,4.5,7,1,fitness & instruction
111844,N01WDJnvxFF5nkRqbxLYDA,"""NC Yoga Bar""",Uptown,"""""",Charlotte,NC,28222,35.2270869,-80.8431267,5.0,4,1,fitness & instruction
111845,1Bqpuh3tDtvkNRJmv5Y3pQ,"""Autobell Car Wash""",,"""411 Gilead Rd""",Huntersville,NC,28078,35.410194,-80.85252170000001,2.0,22,1,car wash
111857,3dK3PIfmu09FFGi21QYPaA,"""Hickory Tavern""",Steele Creek,"""13545 Steelcroft Pkwy""",Charlotte,NC,28278,35.101934,-80.99117700000001,3.0,86,1,sports bars
111858,ZhWkThIrperKjqi3skxYAQ,"""Bank of America""",,"""8625 Arbor Creek Dr""",Charlotte,NC,28269,35.382967,-80.78593570000001,2.5,3,1,mortgage brokers
111919,vEUl_J4NVESLuENRsz3oig,"""Better Business Bureau""",Ballantyne,"""13860 Ballantyne Corporate Pl, Ste 225""",Charlotte,NC,28277,35.0622617,-80.8561375,2.5,3,1,professional services
111920,-Pd-IBDWWwRNWzBBFTb7iQ,"""Marble Slab Creamery""",,"""7800 Rea Rd, Ste C""",Charlotte,NC,28277,35.06124439999999,-80.814551,3.5,31,1,food
111926,ZYCtGmwvWO85NPHY1Rk6pQ,"""Healthy Smiles Family Dentistry""",,"""798 Church St N""",Concord,NC,28025,35.431290000000004,-80.601056,3.5,3,1,health & medical
111931,ULEHMzCrzGE2ivE8KFwqYw,"""Macy's""",,"""6845 Northlake Mall Dr""",Charlotte,NC,28216,35.351313,-80.85019799999999,2.0,16,1,shoe stores
111964,nmok_zQu4SNS3Xn7SmNhwg,"""Hendrick's Delightfully Peculiar Cocktail Academy""",Fourth Ward,"""118 W 5th St""",Charlotte,NC,28202,35.2286689,-80.84241,5.0,9,1,yelp events
111977,cIrI_aXYtdptE9mIFh555w,"""Knit One Stitch Too""",,"""9709 Sam Furr Rd""",Huntersville,NC,28078,35.4433527,-80.8638527,2.5,3,1,na
111979,KPy0pz5I4lgV-Fuw5WRHKw,"""Riplash At Buffsalon""",Fourth Ward,"""516 N Graham St, Ste 5A""",Charlotte,NC,28202,35.2340477,-80.841786,5.0,7,1,eyelash service
112052,rAd128pmhkjQ4SidWHbcQg,"""Gold's Gym""",Uptown,"""210 E Trade St, Ste E-380""",Charlotte,NC,28202,35.2254337238,-80.8420741549,2.5,41,1,trainers
112055,MUjoVKjgOnLciK8Ezc2YdQ,"""Charlotte Food Fight""",,"""120 South Trade St""",Matthews,NC,28105,35.115536,-80.723558,5.0,9,1,festivals
112056,4SYePgo3l4h89WL63PKq4w,"""Ross Dress for Less""",,"""9609 E Independence Blvd, Windsor Square (Phase I)""",Matthews,NC,28105,35.137799,-80.712809,3.5,10,1,discount store
112118,AAClhiONGeAuDKzYXM-d0w,"""Express Day Spa""",,"""8111 Concord Mills Blvd""",Concord,NC,28027,35.3721160984,-80.7226048915,2.5,7,1,beauty & spas
112119,11qxNGLfvz303JcZCUNQhA,"""Griffin Brothers Tires Wheels & Auto Repair""",,"""851 Concord Pkwy N""",Concord,NC,28027,35.4234501,-80.6164993,1.5,6,1,tires
112143,aLqJp2GFmzpxzz9_PeUowA,"""St Thomas Aquinas Catholic Church""",University City,"""1400 Suther Rd""",Charlotte,NC,28213,35.300098,-80.727963,4.5,3,1,churches
112145,neE2-VPqCHyp8rlR3u2oqQ,"""Domino's Pizza""",,"""4510 Sunset Rd""",Charlotte,NC,28216,35.306149,-80.852686,1.5,12,1,pizza
112146,CCF2gAL1XjemSYPjratNCA,"""Westwood Driving Range""",,"""5604 Beatties Ford Rd""",Charlotte,NC,28216,35.310375,-80.861885,4.0,6,1,active life
112158,0Psvr_XXp82mnUgUhUPsAQ,"""Cornerstone Ear Nose & Throat""",,"""8035 Providence Rd, Ste 320""",Charlotte,NC,28277,35.098527000000004,-80.776643,3.0,4,1,ear nose & throat
112162,KHV9M_751qJ80AFIJ7KMNA,"""Stage It""",,"""608 Matthews Mint Hill Rd, Ste F""",Matthews,NC,28105,35.1171394,-80.713045,5.0,5,1,home services
112175,LglX92sujhfzVcvzLN-cQA,"""Carolina Carpet Cleaning""",,"""18631 Northline Dr, Ste E""",Cornelius,NC,28031,35.458521600000005,-80.8542087,5.0,4,1,local services
112176,5UlwBlR9gGJl6qFwKbM_pQ,"""CaroMont Health""",,"""2525 Court Dr""",Gastonia,NC,28053,35.2734149,-81.13687809999999,3.0,8,1,health & medical
112181,lVMC5jJ32UByiiJ3cfOpzA,"""Swimmer Insurance""",Elizabeth,"""725 Providence Rd, Ste 100""",Charlotte,NC,28207,35.199943299999994,-80.8248444,5.0,3,1,insurance
112198,4SXnIQyQhT49Hmft8VgDKw,"""Times Turnaround Bp Food Store""",,"""7008 W Wt Harris Blvd""",Charlotte,NC,28269,35.348299,-80.8442348,2.0,4,1,automotive
112244,mkdF65FP4eBBQTCYkzxlcw,"""Fresh Off The Grill""",,"""9900 Poplar Tent Rd""",Concord,NC,28027,35.4185518624,-80.7452138916,3.5,6,1,burgers
112263,TjFaXuTx0PDrp-F4XPwA3g,"""Subway""",,"""3232 Freedom Dr""",Charlotte,NC,28208,35.2452075,-80.8922936,2.5,3,1,restaurants
112264,7I3BgDttDJD83i8p1Q1GRQ,"""Ian's Elite Mobile Detailing""",,"""""",Charlotte,NC,28208,35.212973,-80.9097127,5.0,5,1,automotive
112266,2FPQnrD3XgcC8oX0sBTpzA,"""YEE: Bubbles & Holiday Cheer""",South End,"""300 E Tremont Ave""",Charlotte,NC,28203,35.20874379999999,-80.8586108,5.0,24,1,yelp events
112267,ygY5AKgT_ONLjrtv5zgNSQ,"""Renaissance Charlotte SouthPark Hotel""",South Park,"""5501 Carnegie Blvd""",Charlotte,NC,28209,35.153093,-80.8370268345,4.0,86,1,event planning & services
112292,zTEAgV-YSyg7Mek2S20Xcw,"""Garden Grove""",,"""16008 Old Statesville Rd""",Huntersville,NC,28078,35.4312718,-80.8427596,3.0,4,1,landscape architects
112293,9gSpHnnTZSKy2SOQxuGkEQ,"""Sprint Store""",,"""9109 Sam Furr Rd""",Huntersville,NC,28078,35.4431773688,-80.872874558,1.5,9,1,mobile phones
112298,vJpYdhdfMlxQk5FmzGcs4g,"""Major Barbershop""",Dilworth,"""1015 East Blvd""",Charlotte,NC,28203,35.204726,-80.847842,4.5,29,1,beauty & spas
112324,ZibctB6IfQhvZJuq8W-OmA,"""Marketplace Cafe""",South Park,"""Nordstrom, 4400 Sharon Rd""",Charlotte,NC,28211,35.1504727488,-80.8328118455,4.0,20,1,american (new)
112329,LLpqbZNVuAb425xxu2_Pyg,"""Jack In the Box""",,"""7770 Lyles Ln""",Concord,NC,28027,35.366222799999996,-80.71099240000001,3.0,21,1,burgers
