,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
76959,ex58WJpg24Qp-gMluC8-ew,"""Dunkin' Donuts""",,"""26963 Lorain Rd""",North Olmsted,OH,44070,41.4169526,-81.920637,3.0,13,1,food
77007,oIlqRdDTMuTUyZyxFKiFow,"""A Dog's Life""",,"""12648 Chillicothe Rd""",Chesterland,OH,44026,41.5248142,-81.3379582,4.0,3,1,na
77008,0aKG8UoODhJLcsDaW2tKFA,"""Solon Bicycle""",,"""6291 Som Center Rd""",Solon,OH,44139,41.388236,-81.4358869,4.5,8,1,bikes
77023,JBt7b3Z9of23xuz3_uIq3Q,"""Beet Jar Juicebar & Takeaway""",Ohio City,"""1432 W 29th St""",Cleveland,OH,44113,41.48947020000001,-81.7110793,4.5,69,1,sandwiches
77101,rQDwro4dnRd1Xy5Emp5hag,"""Fox Den Barber Shop""",,"""2770 Call Rd""",Stow,OH,44224,41.184917999999996,-81.40736899999999,4.5,6,1,barbers
77120,aokk14Sxvpn9D3I9goUvTg,"""World Auto Parts""",Gateway District,"""1240 Carnegie Ave""",Cleveland,OH,44115,41.4964749,-81.680586,2.0,3,1,auto repair
77155,hVhM8-3NsFrYRdFIl9h3jQ,"""Harb's Barber Shop""",,"""12657 State Rd""",North Royalton,OH,44133,41.321674200000004,-81.7239909,4.5,4,1,beauty & spas
77162,KNVMahZH_7xDDjZz-K6lwg,"""Wine & Design""",Tremont,"""751 Starkweather Ave""",Cleveland,OH,44113,41.4773595,-81.68202790000001,4.5,3,1,home decor
77178,asKMvbNr-fzntFd9-CUOVQ,"""Dairy King""",,"""30487 Lorain Rd""",North Olmsted,OH,44070,41.39918529999999,-81.95677690000001,5.0,7,1,ice cream & frozen yogurt
77179,oWwa7fZCUdjsyhAuUGXtxQ,"""Hickory River Smokehouse""",,"""238 E Garfield Rd""",Aurora,OH,44202,41.317064,-81.336764,4.0,39,1,smokehouse
77189,pslcI7Kpiaq642v-kl0kVg,"""Westlake Recreation Center""",,"""28955 Hilliard Blvd""",Westlake,OH,44145,41.4451524,-81.9387829,3.5,7,1,leisure centers
77204,v2a8hI1Tsi1SgFKFWD39qQ,"""Wasabi Restaurant""",Fairfax,"""2123 E79th St""",Cleveland,OH,44103,41.5006633,-81.63326550000001,5.0,9,1,restaurants
77211,BEtSo2uEB1DevQOsFxI_Tg,"""Mountain Road Cycles""",,"""109 South St""",Chardon,OH,44024,41.580690600000004,-81.2031785,4.5,3,1,bike rentals
77219,efAhdUR2MXCgLWNA7KtQ1Q,"""Rusty Bucket Restaurant & Tavern""",,"""6025 Kruse Dr""",Solon,OH,44139,41.393904,-81.445828,4.0,85,1,nightlife
77237,ADdBQh0FxmaMy78WoSbkuA,"""Pat Catan's Craft Centers""",,"""14225 Pearl Rd""",Strongsville,OH,44136,41.311341600000006,-81.83390959999998,4.0,8,1,shopping
77247,rwX4m8MkXbdcVFprNjX7jA,"""Freshly's""",,"""34500 Euclid Ave, Ste 3""",Willoughby,OH,44094,41.6239086,-81.4418847,3.5,30,1,restaurants
77253,glY_PSkxyM54izTHkd2mtw,"""Fligner's Catering""",,"""1854 Broadway""",Lorain,OH,44052,41.4532559,-82.1667978,4.5,14,1,meat shops
77261,5indH5UpallkkTNmXTMn7w,"""Popeyes Louisiana Kitchen""",,"""14747 Lorain Ave""",Cleveland,OH,44111,41.452952,-81.7995931,2.0,20,1,restaurants
77268,SSAw1uW1COSq6IL2gG-eNw,"""The Colorist Bar & Salon""",,"""785 Alpha Dr, Ste 1""",Cleveland,OH,44143,41.551924614499995,-81.47961,4.0,5,1,beauty & spas
77278,My2QvCasCZ8zFndebmLKSA,"""Dairy Queen""",,"""5713 Mayfield Rd""",Mayfield Heights,OH,44124,41.520404,-81.4736692,2.0,12,1,ice cream & frozen yogurt
77281,8KmqWgL0UEdxJFwTZ_YZvQ,"""Swensons Drive-In Restaurants""",,"""40 Brookmont Rd""",Montrose,OH,44333,41.1345883,-81.6397571,4.5,88,1,sandwiches
77296,0FL1-ZegpmlG8P9kZEoZjw,"""Ferdl Aster Ski Shop""",,"""8330 Mayfield Rd""",Chesterland,OH,44026,41.522729999999996,-81.34423199999999,3.5,3,1,sporting goods
77303,KnlyuJGCKbgywlKJebsVHg,"""Rally's""",,"""34001 Vine St""",Eastlake,OH,44095,41.642530900000004,-81.4463078,3.0,6,1,restaurants
77308,IhnaDVJLfE2T-jhZZ6nESQ,"""5 Points Coffee & Tea""",,"""3600 W Park Rd""",Cleveland,OH,44111,41.4552494,-81.809844,4.5,11,1,food
77316,dgQ1CnecBqr609G_w9quUg,"""Stevens Auto Glaze and Security""",,"""36250 Lakeland Blvd""",Eastlake,OH,44095,41.638777000000005,-81.429715,3.5,6,1,auto detailing
77383,dyLqyp5S5ow4yeYKlO5Owg,"""RE Pest Control Services""",Glenville,"""664 East 101st""",Cleveland,OH,44108,41.5390457,-81.6197264,5.0,3,1,pest control
77391,L4xtiJPS_VSbmBxTfOwjCQ,"""A Cookie & A Cupcake Boutique""",Tremont,"""2681 W 14th""",Cleveland,OH,44113,41.475733500000004,-81.6909657,4.0,26,1,bakeries
77422,XmR_gyY34xa-kAHs9dTNoQ,"""BP""",Gateway District,"""900 Carnegie Ave""",Cleveland,OH,44115,41.4956944,-81.6821427,1.0,4,1,automotive
77445,oKH0yno1ul1w5CN0cWUs3Q,"""Peppy Walnuts Sweets Boutique""",,"""503 S Ct""",Medina,OH,44256,41.1372946,-81.8731091,4.0,5,1,desserts
77450,1ohJIvJJ5LLafH1dkx9sEw,"""California Nails""",,"""500 Southpark Ctr""",Strongsville,OH,44136,41.308291499999996,-81.8202509,2.0,19,1,beauty & spas
77453,ngeHGOorRM-oluubx3-fRw,"""Cleats""",,"""602 South St""",Chardon,OH,44024,41.5596119,-81.1983743,3.0,20,1,american (traditional)
77454,4dWhd2lHIELpI0XTvs8_8A,"""Element 41""",,"""141 Main St""",Chardon,OH,44024,41.581839,-81.2041716,4.5,5,1,local flavor
77457,YKPyXaEZwDJOzB5-7gbCkA,"""Cupcake Castle""",,"""117 Merz Blvd, Ste 112""",Fairlawn,OH,44333,41.132855805,-81.6124695539,4.0,14,1,food
77459,ammRWdxfrQomDfkGP8Wdpg,"""A To Z""",,"""4488 Mayfield Rd""",Cleveland,OH,44121,41.519701700000006,-81.51841800000001,2.5,3,1,local services
77502,13xK8Xs0N8eBOyqxqzFRow,"""Malloy Esposito Crematory & Funeral Home""",Edgewater,"""W 1575 117th St""",Lakewood,OH,44107,41.4786284,-81.76842070000001,5.0,4,1,funeral services & cemeteries
77530,Gq59BrMI7UehBo0jQasIag,"""Penn Station East Coast Subs""",,"""19565 Detroit Rd""",Rocky River,OH,44116,41.479743,-81.8394186614,3.0,26,1,sandwiches
77533,w7SfCKYljCu9HTUag_WkrA,"""TJ Maxx""",,"""27149 Chagrin Blvd""",Woodmere,OH,44122,41.463176000000004,-81.486682,4.0,7,1,department stores
77540,70ThpWAeQV8PEyJXJNid4Q,"""Terminal Tower""",Tower City,"""50 Public Sq""",Cleveland,OH,44113,41.4986058904,-81.6938397288,4.0,22,1,event planning & services
77553,AmK2MGQE8bQrF1R5o_nRRg,"""Second Sole Athletic Footwear""",,"""5114 Mayfield Rd""",Cleveland,OH,44124,41.5188821,-81.4956831,4.5,11,1,social clubs
77561,z82CyKgRSX2KyUWgphygtg,"""Gabe's Family Restaurant""",Old Brooklyn,"""2044 Broadview""",Cleveland,OH,44109,41.4360816,-81.69769609999999,4.0,26,1,restaurants
77570,roGAplpxe9EQEDGk3siyWg,"""American Slovak Home""",,"""2915 Broadway""",Lorain,OH,44055,41.4441797,-82.16438620000001,4.0,8,1,performing arts
77571,dUxnPaU2S67QQYpWTSjqTA,"""Masthead Brewing""",Civic Center,"""1261 Superior Ave""",Cleveland,OH,44114,41.5042094,-81.6854452,4.5,83,1,food
77588,JoMHtnAfdBI78-u17mqw8Q,"""McDonald's""",,"""465 Richmond Rd""",Cleveland,OH,44143,41.552054999999996,-81.49638909999999,2.5,3,1,fast food
77614,Qb6xStsGoreMS9d_CFhzIg,"""Northeast Plumbing & Mechanical""",,"""""",Lakewood,OH,44107,41.4836446,-81.806039,5.0,7,1,handyman
77626,kSxv49lJIkvar9ZYfH4yaA,"""Nemeths""",,"""40 N State S""",Painesville,OH,44077,41.725886251999995,-81.2418874113,4.5,5,1,bars
77653,FWADeVbq_E_Bk_80OnG1Pg,"""Brooklyn Animal Hospital""",Old Brooklyn,"""4207 Pearl Rd""",Cleveland,OH,44109,41.4408882,-81.7049931,4.5,10,1,pets
77662,GJvh9J3Isdn2N4I_3j7OfQ,"""Subway""",,"""21625 Center Ridge Rd""",Rocky River,OH,44116,41.4587589,-81.8586713,2.5,3,1,restaurants
77681,GMpFUD_U_8taCG9E_1Sw5A,"""Docere Medical Spa & Laser Center""",,"""10633 Pearl Rd""",Strongsville,OH,44136,41.33327979999999,-81.8355921,5.0,12,1,massage
77685,INsBi18bVl4UNqRcGzAkLQ,"""McDonald's""",,"""11420 Buckeye Rd""",Cleveland,OH,44104,41.4809081,-81.604727,1.5,5,1,burgers
77694,v7euq6W4LEKFtYnlYhh7Vw,"""Voodoo Monkey Tattoo""",Ohio City,"""2070 W 25th St""",Cleveland,OH,44178,41.4831751,-81.7029012,4.5,36,1,piercing
77713,_cDNtcWU2TzFcBDEerQLgQ,"""Hinckley Roofing""",,"""3587 Ridge Rd""",Medina,OH,44256,41.1787005,-81.74048409999999,4.0,3,1,drywall installation & repair
77715,hY9FFlKDhvBBzSYfFtygWg,"""Indian Hollow Lake Golf Course""",,"""16525 Indian Hollow Rd""",Grafton,OH,44044,41.242906,-82.076494,3.5,3,1,golf
77727,ghsoVhOvDnKYot3Y72g51A,"""Zippy Shell of Greater Cleveland""",,"""6075 Cochran Rd""",Solon,OH,44139,41.394101899999995,-81.46713299999999,5.0,9,1,home services
77795,KX4Snw7W0LbSrwcliouJHw,"""Downtown Self Storage""",West Bank,"""2390 Center St""",Cleveland,OH,44113,41.4956132,-81.7078813,4.5,3,1,self storage
77796,ogx5dP9n9WZWaRn5iqe5xA,"""Beck Center For the Arts""",,"""17801 Detroit Ave""",Lakewood,OH,44107,41.4842065,-81.82022979999999,4.5,11,1,performing arts
77797,g-Niul6Log8FyusL969Lsg,"""Dussault Moving Inc""",,"""13000 Athens Ave""",Lakewood,OH,44107,41.473633299999996,-81.7806417,4.0,17,1,movers
77813,dN7IlniFg5UXwKWknfCXLg,"""Minuteman Press - North Olmsted""",,"""24112 Lorain Rd""",North Olmsted,OH,44070,41.430197,-81.889853,5.0,4,1,printing services
77861,O2n6vEU0qzSSNcxxAvIxUw,"""Giant Eagle""",,"""22160 Center Ridge Rd""",Rocky River,OH,44116,41.45968320000001,-81.8648459,3.0,18,1,food
77863,X1kFVjHTSLJSlnlvPVEDWQ,"""Sphere""",Playhouse Square,"""1801 E 12th St""",Cleveland,OH,44114,41.5021075,-81.6846512,3.5,12,1,apartments
77880,NYOONIzD1T0yY9MuCglwLQ,"""Penn Station""",,"""7080 Engle Rd, Ste A""",Cleveland,OH,44130,41.374638399999995,-81.82577690000001,3.5,11,1,cheesesteaks
77881,BRsR-aCifMKcTtqX8pGtyA,"""Cleveland Henna""",University,"""""",Cleveland,OH,44106,41.509125700000006,-81.6089873,5.0,3,1,tattoo
77885,e44FVE2R5QeqXbLwMmvt6g,"""The Link""",Goodrich Kirtland,"""1374 E 36th St""",Cleveland,OH,44114,41.5141139332,-81.66737801720001,5.0,4,1,health & medical
77918,BLBPNrPMwd6aBCDZ6kvMKQ,"""The Classic Barbershop and Shave Parlor""",,"""16617 Pearl Rd""",Strongsville,OH,44136,41.2963189,-81.833291,5.0,19,1,barbers
77944,byiusRn8SdYeo27sETIzYA,"""Classic Mini""",,"""2571 Som Center Rd""",Willoughby Hills,OH,44094,41.597921500000005,-81.440348,4.0,4,1,car dealers
77970,sCGsLgDuxgnR0I8lJRp5mg,"""Domino's Pizza""",,"""15410 W High St""",Middlefield,OH,44062,41.4633968,-81.0930288,2.5,3,1,restaurants
78013,urtt8vB8ILa5On4D09fOXw,"""Big Met Golf Course-Cleveland Metroparks""",,"""4811 Valley Pkwy""",Cleveland,OH,44126,41.445848,-81.835243,4.0,4,1,active life
78018,B28pAv5IZh9dwlS-FOr3jQ,"""Brownstone Inn""",Central,"""3649 Prospect Ave E""",Cleveland,OH,44103,41.502127,-81.661627,5.0,3,1,hotels & travel
78049,EzO02YWEnYmDTjKdzD50BA,"""Laundry Time""",,"""3760 Fishcreek Rd""",Stow,OH,44224,41.1588303,-81.4008808,4.0,4,1,local services
78076,rQd2dvzz-V4cjHbW9pf06g,"""Starbucks""",,"""269 Main St""",Westlake,OH,44145,41.462095,-81.956231,4.5,5,1,coffee & tea
78083,ue8bZWB2msoRf5gSxNwgYQ,"""Panera Bread""",,"""46402 Middle Ridge Rd""",Amherst,OH,44001,41.3798516553,-82.222956419,3.0,14,1,bagels
78089,T38PudlpzBl8Pu46WmR5KA,"""McCarthy Burgess & Wolff""",,"""26000 Cannon Rd""",Bedford,OH,44146,41.4088065,-81.49561700000001,1.0,7,1,na
78104,LMam7VLCMJfa1EoUfAv61Q,"""Shark's Seafood & Deli""",,"""3826 Lee Rd""",Cleveland,OH,44128,41.455353499999994,-81.5652637,4.0,37,1,restaurants
78137,ECHZ7XDSY8hDMM4Jx6oegA,"""Eagle Park Sprayground""",,"""14730 Springdale Ave""",Middlefield,OH,44062,41.4676725358,-81.085304567,3.5,3,1,playgrounds
78156,IWx4Yx1h-ramDGBNqNQ4MQ,"""Jimmy John's""",,"""1827 Coventry Rd""",Cleveland,OH,44118,41.50970770000001,-81.5797155,3.0,29,1,sandwiches
78171,SIuqfIbQyWr54wNoYzEo3A,"""Lakeshore Eatery""",,"""7272 Lake Shore Blvd""",Mentor,OH,44060,41.7002012,-81.38061009999998,3.5,26,1,caterers
78226,254KYtu-_ckryFymvhOINQ,"""EZ-Tech Computers""",,"""20890 Drake Rd""",Strongsville,OH,44149,41.290187200000005,-81.8569973,3.5,3,1,it services & computer repair
78234,IoR7y6MLyeAwhN91OpNvhg,"""PetSmart""",,"""6870 Ridge Rd""",Parma,OH,44129,41.3776066,-81.7393203,3.0,6,1,pet services
78236,Q-DTuTRgj2THf-AzMc9u9A,"""INTEGRITY AUTO CARE CENTER""",,"""5026 Hudson Dr""",Stow,OH,44224,41.201420399999996,-81.4561603,2.0,4,1,oil change stations
78252,YdxdvZwt1FddrGQ0Pu5CxQ,"""Chick-fil-A""",,"""26300 Cedar Rd""",Beachwood,OH,44122,41.498909000000005,-81.4938995,3.5,13,1,event planning & services
78264,MiyJTpWv1_mQ5G0A-7L4kA,"""Strongsville Cafe & Restaurant""",,"""13600 Pearl Rd""",Strongsville,OH,44136,41.3154869,-81.8353573,2.5,7,1,pubs
78276,5geA6bGGEZ7xGp8bZzIgaQ,"""Goodwill""",,"""502 Abbe Rd N""",Elyria,OH,44035,41.388247899999996,-82.07904649999999,3.0,4,1,shopping
78298,xVo5cxMo1V_Nzk7TsvEdtg,"""Best Buy""",,"""5140 Great Northern Plz S""",North Olmsted,OH,44070,41.4175006,-81.9018885,3.0,10,1,local services
78304,P7-y-bzy32geEPhVSrrLVg,"""Ashley HomeStore""",,"""2787 W Market St""",Fairlawn,OH,44333,41.1254214,-81.60416670000001,3.5,15,1,mattresses
78311,qvxb2oIzCyHG9BLF2TumAw,"""PetSmart""",,"""36395 Euclid Ave""",Willoughby,OH,44094,41.6294005,-81.42851259999999,1.5,7,1,pet services
78324,9dxEeDDx01DA1cETRm-Mew,"""Arslanian Bros""",,"""19499 Miles Rd""",Warrensville Heights,OH,44128,41.4296527,-81.5365283,4.0,14,1,home decor
78327,jQe-ZROYfR7dTgUhAtjvrQ,"""Angie's Soul Cafe""",Goodrich Kirtland,"""3400 St Clair Ave""",Cleveland,OH,44114,41.514128899999996,-81.668221,3.5,32,1,southern
78334,WwTW_wIfDnf9x1yjP7f6aw,"""Tribute's Spiritual Gift Shop""",,"""686 Broadway Ave""",Bedford,OH,44146,41.391712,-81.53612,5.0,3,1,books
78354,8BZdveoMbiwNyRqHyalB6A,"""Cvs Pharmacy""",,"""9302 Olde 8 Rd""",Northfield,OH,44067,41.31291470000001,-81.5384921,3.0,3,1,photography stores & services
78358,1rg46WC1ka48NnOZatJsAg,"""The Dress""",,"""228 S Court St""",Medina,OH,44256,41.1374959,-81.8639903,4.5,6,1,shopping
78397,xt8fR5wBoYwd0fKrVdjntw,"""Fear's Confections""",,"""15208 Madison Ave""",Lakewood,OH,44107,41.4773317,-81.8032806,4.5,46,1,food
78398,J1BRejffaS9jmp_KQEY9Bg,"""Lakewood Animal Hospital""",,"""14587 Madison Ave""",Lakewood,OH,44107,41.476766999999995,-81.798908,4.0,44,1,veterinarians
78424,KK9ohx-yj-wLojdnOX3I3w,"""Timeless Laser and Skin Care""",,"""29160 Center Ridge Rd, Ste H""",Westlake,OH,44145,41.433695,-81.943115,5.0,4,1,beauty & spas
78444,PJhzY_VdddfCGKYvzsLaVQ,"""Lake Shore Coffee House""",,"""22032 Lakeshore Blvd""",Euclid,OH,44123,41.6087000858,-81.5279087269,3.5,9,1,breakfast & brunch
78474,LOWFcmyPnNCa31PYSNFdlw,"""I Love Pies""",,"""34912 Ridge Rd""",Willoughby,OH,44094,41.607433951,-81.4387957405,2.5,3,1,tours
78475,nW3Y05gCIhYAQFq6FUWihA,"""K Cream Korner""",,"""1207 W Erie Ave""",Lorain,OH,44052,41.466834999999996,-82.18492619999999,4.0,15,1,food
78485,QD3GFiahK2srPmWWhcBkRA,"""Sims Park Disc Golf Course""",,"""22131 Lakeshore Blvd""",Euclid,OH,44123,41.6156609257,-81.5213105778,4.0,5,1,disc golf
78515,0PVrf9UoZBR5lEjee893Wg,"""Funny Stop Comedy Club""",,"""1767 State Rd""",Cuyahoga Falls,OH,44223,41.130782200000006,-81.5079804,3.0,14,1,nightlife
78530,cIAHpn80SUpBqeNnrzGmpQ,"""Z's Donutz & Eatery""",,"""3031 Brecksville Rd, Ste A""",Richfield,OH,44286,41.2181279,-81.6376521,4.0,12,1,restaurants
78549,WyOhnW3odJFfHIXVcY_niQ,"""Azman Quality Meats""",East 185th,"""610 E 200th St""",Euclid,OH,44119,41.5892895,-81.540544,4.5,3,1,specialty food
78555,a8SfPXBXzNdD82He0D-xsA,"""Euro Sweets""",Ohio City,"""West Side Market""",Cleveland,OH,44113,41.4847318865,-81.7029176978,4.5,13,1,specialty food
78559,RccfyqvWYU2xLl5uFWbZVA,"""Pizza Hut""",,"""535 South Ave""",Tallmadge,OH,44278,41.086427799999996,-81.4409732,3.0,3,1,restaurants
78563,3YFz5Dvec7gyCyH6_CoeuQ,"""Victoria Stanbridge Photography""",,"""15707 Madison Ave""",Lakewood,OH,44107,41.3136644,-81.72457390000001,5.0,9,1,photographers
78598,Tc511yME8axDPq2J6woxkg,"""LockKeepers""",,"""8001 Rockside Rd""",Valley View,OH,44125,41.3939765178,-81.6286991484,4.5,135,1,italian
78603,mF_rcSv21Vx-XzdE37wC8w,"""Sly Fox Lounge""",,"""4755 Great Northern Blvd""",North Olmsted,OH,44070,41.4202869,-81.90100550000001,3.0,3,1,lounges
78605,SgwMaS67XFl8OWgm_Rkyzg,"""Romeo's Pizza""",,"""548 Miner Rd""",Highland Heights,OH,44143,41.5527419,-81.4579895,4.0,9,1,restaurants
78608,c0YcnWfIATKv20JPnYvlGA,"""Sam Wanna Salon & Day Spa""",,"""580 Medina Rd""",Medina,OH,44256,41.1353809,-81.7074006,4.5,7,1,beauty & spas
78629,I640mNc0GVpaKP2_d6MD8A,"""Motorcars Toyota""",,"""2950 Mayfield Rd""",Cleveland Heights,OH,44118,41.513461,-81.5736072,3.0,30,1,automotive
78637,pYGgILaWIk-yRsjQpZCIZA,"""Radisson Inn Akron-Fairlawn""",,"""200 Montrose West Ave""",Copley,OH,44321,41.127185,-81.65393399999999,2.5,14,1,hotels
78670,VSBMnq44lGvas0N-Jgj8LA,"""The PetSitter""",,"""2984 E Derbyshire Rd""",Cleveland Heights,OH,44118,41.502046,-81.573213,5.0,10,1,pet services
78708,XUA7xA7myMaCuN6G3xYdIA,"""Number One Pho""",Goodrich Kirtland,"""3120 Superior Ave E""",Cleveland,OH,44114,41.51075,-81.66907900000001,3.0,172,1,vietnamese
78709,1aP0HPB5NzJctlwYPkROOw,"""Empire""",,"""135 E Main St""",Kent,OH,44240,41.15402720000001,-81.35750959999999,4.0,5,1,arts & crafts
78742,DGIwJhz_nS98psqRGZ02gg,"""Circle K""",,"""14857 Chillicothe Rd""",Novelty,OH,44072,41.463325500500005,-81.3394165039,5.0,4,1,convenience stores
78748,1_zS1zKF3QNi0sbpYUjn9Q,"""C & C Roofing, Sheetmetal & Construction""",,"""1650 E 361st St, Bldg A2-A""",Eastlake,OH,44095,41.6357869629,-81.4328672037,4.5,3,1,siding
78760,IMZE8ujP9-lHpuhbum8ECA,"""Wendy's""",,"""32601 Vine St""",Willowick,OH,44095,41.6427892,-81.4561178,1.5,6,1,restaurants
78786,MghPkP5tGRkfG1pIg4m-qg,"""Scratch Off Systems""",,"""6600 W Snowville Rd""",Brecksville,OH,44141,41.281931,-81.640447,3.5,3,1,marketing
78847,X1UkVmxjomLyvwcP32uxug,"""Salon Soleil""",,"""34302 Euclid Ave, Ste 13""",Willoughby,OH,44094,41.6234996,-81.4441874,3.5,3,1,beauty & spas
78932,qVjvCS1b3kF5lsdrHqi13g,"""Allen Theatre""",Playhouse Square,"""1407 Euclid Ave""",Cleveland,OH,44114,41.5012239,-81.681426,4.5,4,1,performing arts
78947,c52DgzDavK0lLxiMJwUIeA,"""Nail And Spa""",,"""6488 York Rd""",Parma Heights,OH,44130,41.3832014333,-81.7597748271,2.5,8,1,beauty & spas
78968,wT7Y-dJxyKIME09o37DE0A,"""Terrestrial Brewing Company""",Detroit-Shoreway,"""7524 Father Frascati Dr""",Cleveland,OH,44102,41.4871099501,-81.7367098108,4.0,43,1,food
78980,mxDoZcVkACrIoe8Lz6IxVg,"""Precision Active Health""",,"""27600 Chagrin Blvd, Ste 160""",Woodmere,OH,44122,41.461890999999994,-81.48349300000001,5.0,3,1,health & medical
78989,xPCkE4iU5des_AnTm5xGbA,"""Wild Bill Carpet & Tile""",,"""6479 Pearl Rd""",Cleveland,OH,44130,41.3843729,-81.771591,2.0,3,1,home services
79014,4HMZvn76-QeaoWv_Dqir3Q,"""Goddess Elite, LLC""",,"""28887 Lorain Rd""",North Olmsted,OH,44070,41.407326,-81.94113,4.0,4,1,shopping
79057,J8UNCSLgU0JagFLpicVWXg,"""Famous Gyro George""",,"""30791 Lorain Rd""",North Olmsted,OH,44070,41.396319899999995,-81.9605446,4.0,9,1,sandwiches
79077,7Caazl8wJAiLlJpEXjrVCg,"""Best Nails & Spa""",,"""895 N Court St""",Medina,OH,44256,41.1504205,-81.8634051,4.5,9,1,beauty & spas
79085,xsTagHpGvtH5WoDJJGnq7Q,"""Burger Fresh""",,"""8121-B Chippewa Rd""",Brecksville,OH,44141,41.32012720000001,-81.6223658,3.5,49,1,restaurants
79111,r5PcC1Zy5cWiJ3LLnxr09g,"""Levin Furniture""",,"""23250 Lorain Rd""",North Olmsted,OH,44070,41.435537700000005,-81.878167,3.0,17,1,interior design
79124,CPi3j6YVjpd-r939cfkBjw,"""Hart's Animal Hospital""",,"""9528 Akins Rd""",North Royalton,OH,44133,41.3067777,-81.7564974,3.5,5,1,pet sitting
79146,goOQKS6lKWT8rmM3SREgjQ,"""Chesterland Tavern""",,"""8190 Mayfield Rd""",Chesterland,OH,44026,41.522613899999996,-81.349288,3.0,39,1,american (traditional)
79159,b_HKYBLMBgUHX34WZ4VFlw,"""HH Gregg""",,"""7200 Brookpark Rd""",Cleveland,OH,44129,41.420537200000005,-81.7332324,2.0,5,1,shopping
79160,W80o5A-ajAznRWO3E5J7EQ,"""Bill's Coffee Shop""",,"""3954 Mayfield Rd""",Cleveland,OH,44121,41.520489399999995,-81.53812380000001,3.5,9,1,coffee & tea
79177,XNZkbfIB4G9MaTNFFc4omg,"""Windsor Laurelwood""",,"""35623 Kilarney Rd""",Willoughby,OH,44094,41.6246215822,-81.4338500039,1.0,3,1,health & medical
79243,7eCqbKSx6V1vGluhaX5-7Q,"""Lehnowsky Ronald L DDS""",,"""1670 Cooper Foster Park Rd W, Ste A""",Lorain,OH,44053,41.4185152,-82.19447629999999,2.5,3,1,health & medical
79246,0youcKV6-eE3F2MQj1l6Fw,"""100th Bomb Group""",Riverside,"""20920 Brookpark Rd""",Cleveland,OH,44135,41.4196563,-81.8475817,3.0,116,1,sandwiches
79250,5FAY_DhlgvNyUABqAgZZIQ,"""Mark & Philly's""",,"""3156 Bailey Rd""",Cuyahoga Falls,OH,44221,41.156305200000006,-81.4839179,4.0,21,1,italian
79258,GeZiOW34ZL6jC9g-mq9QvA,"""Hop Hing""",,"""5630 Wallings Rd""",North Royalton,OH,44133,41.330546399999996,-81.72635670000001,3.5,31,1,restaurants
79268,yg0JzsYkhlZWyGmh5QZ2Cw,"""Target""",,"""35830 Detroit Rd""",Avon,OH,44011,41.4586493,-82.01645690000001,3.0,6,1,fashion
79290,JPmu9-2jd7nGIuTXEqT9zg,"""Cucina Rustica""",,"""8575 E Washington St""",Chagrin Falls,OH,44023,41.410275799999994,-81.33595820000001,3.0,36,1,restaurants
79301,flcLCfKlXR_2QLeWp5J_WA,"""Mr Hero""",,"""4750 Ridge Rd""",Brooklyn,OH,44144,41.4255473,-81.7352149,2.5,5,1,restaurants
79320,6ae2fWs9o_gbVmfprq8v3Q,"""Ambiance - The Store for Lovers""",,"""6879 W 130th St""",Parma Heights,OH,44130,41.3774758,-81.7836428,4.0,3,1,adult
79340,03x6ZlJ7s39DHqfTJU1Ecg,"""Beechmont Country Club""",,"""29600 Chagrin Blvd""",Beachwood,OH,44122,41.458495899999996,-81.47207,5.0,6,1,venues & event spaces
79368,lLnOFS6m3n8HquhqfBvTtg,"""Penitentiary Glen Reservation""",,"""8668 Kirtland-Chardon Rd""",Willoughby,OH,44094,41.611883928000005,-81.3314107511,5.0,5,1,active life
79371,AtxhcA7jzbAktzxvo0qYIw,"""Red Lobster""",,"""3655 Orange Pl""",Beachwood,OH,44122,41.4595752,-81.4873223,2.0,40,1,seafood
79378,hFf55XJ91XOL1OY7cgKjBQ,"""Advance Auto Parts""",Cudell,"""3049 W 117th St""",Cleveland,OH,44111,41.4693096681,-81.7684923189,2.0,4,1,automotive
79385,mJTC2AW91WsYjmYgc3CNeQ,"""Studio 11""",Tremont,"""2337 W 11th St""",Cleveland,OH,44113,41.480309000000005,-81.688965,4.5,16,1,fitness & instruction
79387,ckxunVYFuO5ni-17WkGNUQ,"""Lockdown - A Cleveland Escape Room Experience""",Old Brooklyn,"""4860 Broadview Rd""",Cleveland,OH,44109,41.4237733149,-81.6971969993,4.0,19,1,active life
79395,gqnjM2OF8ipIxTC8IqD3eg,"""Summa Health Wellness Center""",,"""5625 Hudson Dr""",Hudson,OH,44236,41.2143627,-81.4439567,5.0,7,1,active life
79403,MXsiHEFszLr1RhZSuX5YCg,"""Dunkin Donuts""",,"""32393 Lorain Rd""",North Ridgeville,OH,44039,41.3855814649,-81.9755494595,2.5,3,1,coffee & tea
79408,mqiR3MVy-_N9UHJbsje0YQ,"""Legend Lake Golf Club""",,"""11135 Auburn Rd""",Chardon,OH,44024,41.5641,-81.24717690000001,2.5,3,1,golf
79442,4Zdvl9u-lxcVN3r2MwWcXA,"""Dunkin' Donuts""",,"""53 W Garfield Rd""",Aurora,OH,44202,41.3174167,-81.3476255,3.0,4,1,donuts
